"Wavenumber (cm-1)","Refractive index","Extinction coefficient"
4551.309765,1.552951932,0.000158503
4550.827636,1.55295074,0.000156834
4550.345506,1.552949071,0.000155178
4549.863376,1.552947879,0.000153538
4549.381246,1.552945971,0.000151922
4548.899116,1.552944541,0.000150346
4548.416986,1.552942514,0.000148827
4547.934856,1.552940845,0.000147387
4547.452727,1.5529387,0.000146044
4546.970597,1.552937031,0.000144796
4546.488467,1.552934885,0.00014363
4546.006337,1.552933216,0.000142532
4545.524207,1.552930951,0.000141508
4545.042077,1.552929163,0.000140573
4544.559947,1.552926898,0.000139735
4544.077818,1.55292511,0.000138986
4543.595688,1.552922964,0.000138314
4543.113558,1.552921176,0.000137716
4542.631428,1.552918911,0.000137194
4542.149298,1.552917242,0.000136752
4541.667168,1.552915215,0.000136383
4541.185038,1.552913427,0.000136081
4540.702909,1.55291152,0.000135848
4540.220779,1.552909851,0.000135678
4539.738649,1.552907944,0.000135559
4539.256519,1.552906513,0.000135477
4538.774389,1.552904606,0.000135429
4538.292259,1.552903295,0.000135424
4537.810129,1.552901506,0.000135471
4537.328,1.552900314,0.00013556
4536.84587,1.552898645,0.000135674
4536.36374,1.552897573,0.000135794
4535.88161,1.552896142,0.000135912
4535.39948,1.552895188,0.000136017
4534.91735,1.552893877,0.000136097
4534.43522,1.552893043,0.000136139
4533.95309,1.55289185,0.000136145
4533.470961,1.552891016,0.000136123
4532.988831,1.552889705,0.000136076
4532.506701,1.552889109,0.000136001
4532.024571,1.552887917,0.000135888
4531.542441,1.552887201,0.000135738
4531.060311,1.552886009,0.000135553
4530.578181,1.552885413,0.000135334
4530.096052,1.552884102,0.00013508
4529.613922,1.552883387,0.000134795
4529.131792,1.552882314,0.000134493
4528.649662,1.55288136,0.00013419
4528.167532,1.552880168,0.000133889
4527.685402,1.552879214,0.000133588
4527.203272,1.552877903,0.000133288
4526.721143,1.552876949,0.000133004
4526.239013,1.552875519,0.000132759
4525.756883,1.552874565,0.000132566
4525.274753,1.552873135,0.000132417
4524.792623,1.552872181,0.000132289
4524.310493,1.55287075,0.000132172
4523.828363,1.552869797,0.000132071
4523.346234,1.552868366,0.000132007
4522.864104,1.552867413,0.000131996
4522.381974,1.552866101,0.000132036
4521.899844,1.552865028,0.000132118
4521.417714,1.552863836,0.000132233
4520.935584,1.552862883,0.000132362
4520.453454,1.55286181,0.000132481
4519.971325,1.552861094,0.000132568
4519.489195,1.552859783,0.000132625
4519.007065,1.552859187,0.000132677
4518.524935,1.552857995,0.000132741
4518.042805,1.552857399,0.000132814
4517.560675,1.552856207,0.000132866
4517.078545,1.552855611,0.000132879
4516.596416,1.552854657,0.00013286
4516.114286,1.552853823,0.000132832
4515.632156,1.552852869,0.000132806
4515.150026,1.552852154,0.000132768
4514.667896,1.552851081,0.000132708
4514.185766,1.552850485,0.000132632
4513.703636,1.552849174,0.000132561
4513.221507,1.552848458,0.000132513
4512.739377,1.552847385,0.000132496
4512.257247,1.552846432,0.000132511
4511.775117,1.552845359,0.000132564
4511.292987,1.552844405,0.000132664
4510.810857,1.552843213,0.000132807
4510.328727,1.552842498,0.000132991
4509.846598,1.552841306,0.000133209
4509.364468,1.55284071,0.00013346
4508.882338,1.552839518,0.000133742
4508.400208,1.552838922,0.000134049
4507.918078,1.552837968,0.000134383
4507.435948,1.552837491,0.000134749
4506.953818,1.552836537,0.000135143
4506.471688,1.55283618,0.000135548
4505.989559,1.552835464,0.000135938
4505.507429,1.552835345,0.000136299
4505.025299,1.552834749,0.000136623
4504.543169,1.552834749,0.000136897
4504.061039,1.552834392,0.000137101
4503.578909,1.552834511,0.000137214
4503.096779,1.552834153,0.000137227
4502.61465,1.552834511,0.000137137
4502.13252,1.552834272,0.00013693
4501.65039,1.552834511,0.000136588
4501.16826,1.552834272,0.000136109
4500.68613,1.552834392,0.000135518
4500.204,1.552834034,0.000134845
4499.72187,1.552834153,0.000134095
4499.239741,1.552833557,0.000133253
4498.757611,1.552833319,0.00013232
4498.275481,1.552832603,0.00013133
4497.793351,1.552832246,0.000130336
4497.311221,1.552831054,0.000129371
4496.829091,1.552830458,0.000128439
4496.346961,1.552829266,0.000127537
4495.864832,1.552828431,0.000126673
4495.382702,1.55282712,0.000125865
4494.900572,1.552826166,0.000125118
4494.418442,1.552824616,0.00012443
4493.936312,1.552823544,0.000123805
4493.454182,1.552821994,0.000123261
4492.972052,1.552820921,0.000122806
4492.489923,1.552819371,0.000122425
4492.007793,1.552818179,0.000122094
4491.525663,1.552816749,0.000121799
4491.043533,1.552815557,0.000121548
4490.561403,1.552814126,0.000121351
4490.079273,1.552813053,0.000121205
4489.597143,1.552811623,0.000121094
4489.115014,1.552810669,0.000121002
4488.632884,1.552809238,0.000120925
4488.150754,1.552808404,0.000120859
4487.668624,1.552807093,0.000120794
4487.186494,1.552806139,0.00012072
4486.704364,1.552804947,0.000120633
4486.222234,1.552804112,0.000120534
4485.740105,1.552802801,0.000120425
4485.257975,1.552802086,0.000120298
4484.775845,1.552800775,0.000120153
4484.293715,1.552800059,0.000119996
4483.811585,1.552798748,0.000119838
4483.329455,1.552798033,0.000119685
4482.847325,1.552796721,0.000119534
4482.365196,1.552795887,0.000119378
4481.883066,1.552794576,0.000119216
4481.400936,1.552793741,0.000119046
4480.918806,1.552792549,0.000118873
4480.436676,1.552791715,0.000118703
4479.954546,1.552790403,0.000118541
4479.472416,1.55278945,0.000118392
4478.990286,1.552788138,0.00011825
4478.508157,1.552787304,0.000118106
4478.026027,1.552785993,0.000117952
4477.543897,1.552785158,0.000117788
4477.061767,1.552783728,0.000117624
4476.579637,1.552782893,0.000117466
4476.097507,1.552781582,0.000117309
4475.615377,1.552780628,0.00011715
4475.133248,1.552779317,0.00011699
4474.651118,1.552778244,0.000116837
4474.168988,1.552776933,0.000116694
4473.686858,1.552775979,0.000116556
4473.204728,1.552774549,0.000116417
4472.722598,1.552773595,0.000116282
4472.240468,1.552772164,0.000116167
4471.758339,1.552770972,0.000116083
4471.276209,1.552769661,0.000116032
4470.794079,1.552768469,0.000116004
4470.311949,1.552767158,0.000115995
4469.829819,1.552765965,0.000115998
4469.347689,1.552764654,0.000116009
4468.865559,1.5527637,0.000116019
4468.38343,1.552762151,0.000116023
4467.9013,1.552761197,0.000116029
4467.41917,1.552759767,0.00011605
4466.93704,1.552758813,0.000116088
4466.45491,1.552757382,0.00011613
4465.97278,1.552756429,0.000116151
4465.49065,1.552755117,0.00011614
4465.008521,1.552754164,0.000116106
4464.526391,1.552752614,0.000116066
4464.044261,1.55275166,0.000116031
4463.562131,1.55275023,0.000115999
4463.080001,1.552749276,0.000115961
4462.597871,1.552747726,0.000115913
4462.115741,1.552746773,0.000115857
4461.633612,1.552745104,0.000115804
4461.151482,1.552744031,0.000115761
4460.669352,1.552742481,0.00011574
4460.187222,1.55274117,0.000115746
4459.705092,1.55273962,0.00011578
4459.222962,1.552738428,0.000115838
4458.740832,1.55273664,0.000115917
4458.258703,1.552735448,0.000116019
4457.776573,1.552733779,0.000116147
4457.294443,1.552732468,0.000116308
4456.812313,1.55273068,0.000116506
4456.330183,1.552729487,0.000116739
4455.848053,1.552727699,0.000117005
4455.365923,1.552726507,0.000117295
4454.883794,1.552724838,0.000117603
4454.401664,1.552723527,0.00011792
4453.919534,1.552721977,0.000118249
4453.437404,1.552720666,0.000118598
4452.955274,1.552718997,0.000118974
4452.473144,1.552717686,0.000119383
4451.991014,1.552715898,0.000119826
4451.508885,1.552714705,0.000120306
4451.026755,1.552713037,0.000120825
4450.544625,1.552711844,0.000121379
4450.062495,1.552710056,0.000121962
4449.580365,1.552708983,0.000122569
4449.098235,1.552707314,0.000123198
4448.616105,1.552706242,0.000123858
4448.133975,1.552704573,0.00012456
4447.651846,1.5527035,0.000125315
4447.169716,1.55270195,0.000126115
4446.687586,1.552700877,0.000126945
4446.205456,1.552699566,0.000127779
4445.723326,1.552698612,0.000128608
4445.241196,1.55269742,0.000129433
4444.759066,1.552696586,0.000130263
4444.276937,1.552695394,0.000131094
4443.794807,1.552694678,0.000131912
4443.312677,1.552693605,0.000132696
4442.830547,1.552693129,0.000133438
4442.348417,1.552692056,0.000134137
4441.866287,1.552691579,0.000134798
4441.384157,1.552690744,0.000135412
4440.902028,1.552690268,0.000135965
4440.419898,1.552689433,0.000136446
4439.937768,1.552688956,0.000136853
4439.455638,1.552688122,0.000137194
4438.973508,1.552687645,0.000137473
4438.491378,1.55268681,0.000137689
4438.009248,1.552686214,0.000137844
4437.527119,1.552685261,0.000137949
4437.044989,1.552684546,0.000138026
4436.562859,1.552683473,0.00013809
4436.080729,1.552682638,0.000138147
4435.598599,1.552681565,0.000138195
4435.116469,1.552680612,0.000138235
4434.634339,1.5526793,0.00013828
4434.15221,1.552678347,0.000138342
4433.67008,1.552676797,0.000138431
4433.18795,1.552675724,0.000138552
4432.70582,1.552674174,0.000138711
4432.22369,1.552672982,0.000138914
4431.74156,1.552671432,0.000139166
4431.25943,1.552670121,0.000139462
4430.777301,1.552668571,0.000139798
4430.295171,1.552667379,0.000140168
4429.813041,1.55266571,0.000140569
4429.330911,1.552664399,0.000141
4428.848781,1.55266273,0.000141461
4428.366651,1.552661538,0.000141958
4427.884521,1.552659869,0.000142505
4427.402392,1.552658558,0.00014311
4426.920262,1.552656889,0.000143766
4426.438132,1.552655578,0.000144454
4425.956002,1.552654028,0.000145155
4425.473872,1.552652955,0.000145867
4424.991742,1.552651167,0.0001466
4424.509612,1.552650094,0.000147368
4424.027483,1.552648544,0.000148177
4423.545353,1.552647352,0.000149015
4423.063223,1.552645802,0.000149867
4422.581093,1.552644849,0.000150715
4422.098963,1.552643299,0.000151557
4421.616833,1.552642345,0.000152407
4421.134703,1.552640796,0.000153277
4420.652573,1.552639842,0.000154166
4420.170444,1.552638412,0.000155066
4419.688314,1.552637458,0.000155969
4419.206184,1.552635908,0.000156885
4418.724054,1.552634954,0.000157823
4418.241924,1.552633524,0.000158785
4417.759794,1.552632689,0.000159754
4417.277664,1.552631259,0.00016072
4416.795535,1.552630424,0.000161682
4416.313405,1.552628994,0.00016265
4415.831275,1.55262816,0.000163626
4415.349145,1.552626848,0.000164607
4414.867015,1.552626014,0.000165594
4414.384885,1.552624583,0.000166606
4413.902755,1.552623749,0.000167658
4413.420626,1.552622437,0.000168746
4412.938496,1.552621603,0.000169846
4412.456366,1.55262053,0.000170941
4411.974236,1.552619576,0.000172034
4411.492106,1.552618384,0.000173146
4411.009976,1.552617788,0.000174286
4410.527846,1.552616477,0.000175438
4410.045717,1.552615881,0.000176587
4409.563587,1.552614808,0.000177729
4409.081457,1.552614093,0.000178876
4408.599327,1.55261302,0.00018004
4408.117197,1.552612424,0.000181215
4407.635067,1.55261147,0.000182392
4407.152937,1.552610993,0.00018356
4406.670808,1.552609921,0.000184725
4406.188678,1.552609444,0.000185896
4405.706548,1.55260849,0.000187077
4405.224418,1.552608132,0.000188264
4404.742288,1.552607179,0.000189443
4404.260158,1.55260694,0.000190607
4403.778028,1.552606106,0.00019175
4403.295899,1.552605867,0.000192872
4402.813769,1.552605152,0.000193969
4402.331639,1.552604795,0.000195045
4401.849509,1.552604079,0.000196105
4401.367379,1.552603841,0.000197163
4400.885249,1.552603245,0.000198224
4400.403119,1.552602887,0.000199273
4399.92099,1.55260241,0.000200289
4399.43886,1.552602172,0.000201261
4398.95673,1.552601576,0.0002022
4398.4746,1.552601576,0.000203125
4397.99247,1.552600861,0.000204045
4397.51034,1.552600861,0.000204948
4397.02821,1.552600265,0.000205817
4396.54608,1.552600145,0.00020665
4396.063951,1.552599549,0.000207457
4395.581821,1.552599549,0.00020825
4395.099691,1.552598953,0.000209027
4394.617561,1.552598953,0.000209776
4394.135431,1.552598357,0.000210482
4393.653301,1.552598357,0.00021114
4393.171171,1.55259788,0.000211748
4392.689042,1.552597761,0.000212316
4392.206912,1.552597165,0.000212858
4391.724782,1.552596927,0.000213385
4391.242652,1.55259645,0.000213902
4390.760522,1.552596211,0.000214403
4390.278392,1.552595496,0.000214879
4389.796262,1.552595496,0.000215328
4389.314133,1.552594543,0.000215752
4388.832003,1.552594423,0.000216155
4388.349873,1.552593589,0.000216542
4387.867743,1.55259335,0.000216919
4387.385613,1.552592397,0.000217297
4386.903483,1.552592039,0.00021768
4386.421353,1.552590966,0.000218068
4385.939224,1.552590728,0.000218453
4385.457094,1.552589655,0.000218835
4384.974964,1.552589178,0.00021922
4384.492834,1.552588105,0.000219616
4384.010704,1.55258739,0.000220025
4383.528574,1.552586436,0.000220445
4383.046444,1.552585602,0.00022088
4382.564315,1.552584529,0.000221334
4382.082185,1.552583814,0.000221813
4381.600055,1.552582741,0.000222312
4381.117925,1.552581906,0.000222827
4380.635795,1.552580714,0.000223356
4380.153665,1.55257988,0.000223903
4379.671535,1.552578688,0.000224472
4379.189406,1.552577734,0.00022506
4378.707276,1.552576542,0.000225662
4378.225146,1.552575588,0.000226281
4377.743016,1.552574158,0.000226929
4377.260886,1.552573442,0.000227618
4376.778756,1.552571774,0.000228347
4376.296626,1.552570939,0.000229113
4375.814497,1.552569389,0.000229913
4375.332367,1.552568555,0.000230748
4374.850237,1.552567005,0.000231624
4374.368107,1.552566051,0.00023254
4373.885977,1.552564502,0.000233486
4373.403847,1.552563667,0.000234453
4372.921717,1.552561998,0.00023544
4372.439588,1.552561045,0.000236457
4371.957458,1.552559614,0.000237522
4371.475328,1.552558422,0.000238647
4370.993198,1.552556872,0.000239846
4370.511068,1.552555919,0.000241116
4370.028938,1.552554369,0.000242451
4369.546808,1.552553296,0.000243836
4369.064678,1.552551746,0.000245261
4368.582549,1.552550912,0.000246714
4368.100419,1.552549481,0.000248196
4367.618289,1.552548647,0.000249708
4367.136159,1.552547097,0.000251265
4366.654029,1.552546263,0.000252887
4366.171899,1.552544951,0.000254589
4365.689769,1.552543998,0.000256369
4365.20764,1.552542686,0.000258207
4364.72551,1.55254221,0.000260076
4364.24338,1.552540898,0.000261965
4363.76125,1.552540302,0.000263879
4363.27912,1.552539468,0.000265826
4362.79699,1.552538753,0.000267798
4362.31486,1.552537918,0.000269783
4361.832731,1.55253756,0.000271772
4361.350601,1.552536726,0.000273773
4360.868471,1.552536368,0.000275798
4360.386341,1.552535772,0.000277848
4359.904211,1.552535653,0.000279911
4359.422081,1.552535057,0.000281975
4358.939951,1.552535057,0.000284032
4358.457822,1.552534461,0.000286076
4357.975692,1.552534699,0.000288096
4357.493562,1.552534342,0.000290087
4357.011432,1.552534342,0.000292053
4356.529302,1.552534223,0.000294005
4356.047172,1.552534461,0.00029595
4355.565042,1.552534223,0.000297883
4355.082913,1.55253458,0.000299796
4354.600783,1.552534342,0.000301683
4354.118653,1.552534819,0.000303542
4353.636523,1.552534819,0.000305373
4353.154393,1.552535176,0.000307176
4352.672263,1.552534938,0.000308964
4352.190133,1.552535534,0.000310753
4351.708004,1.552535295,0.000312556
4351.225874,1.552535772,0.000314368
4350.743744,1.552535892,0.000316178
4350.261614,1.552536249,0.000317984
4349.779484,1.552536249,0.000319804
4349.297354,1.552536726,0.000321654
4348.815224,1.552536726,0.000323535
4348.333095,1.552537441,0.000325441
4347.850965,1.552537322,0.00032737
4347.368835,1.552538037,0.000329333
4346.886705,1.552538037,0.000331341
4346.404575,1.552538991,0.000333389
4345.922445,1.55253911,0.000335459
4345.440315,1.552540064,0.000337543
4344.958186,1.552540421,0.000339641
4344.476056,1.552541375,0.000341755
4343.993926,1.55254209,0.000343878
4343.511796,1.552543402,0.000346005
4343.029666,1.552543759,0.000348131
4342.547536,1.552545547,0.000350249
4342.065406,1.552546263,0.000352344
4341.583276,1.552548051,0.000354394
4341.101147,1.552549243,0.000356386
4340.619017,1.552550912,0.000358329
4340.136887,1.552552104,0.000360242
4339.654757,1.552554131,0.000362131
4339.172627,1.55255568,0.000363983
4338.690497,1.552557826,0.00036577
4338.208367,1.552559376,0.000367478
4337.726238,1.552561879,0.0003691
4337.244108,1.552563548,0.000370637
4336.761978,1.552566051,0.000372084
4336.279848,1.552568316,0.000373439
4335.797718,1.552570701,0.000374703
4335.315588,1.552572966,0.000375876
4334.833458,1.552575707,0.000376953
4334.351329,1.552578092,0.000377918
4333.869199,1.552580833,0.000378759
4333.387069,1.552583456,0.000379469
4332.904939,1.552586436,0.000380049
4332.422809,1.55258894,0.00038049
4331.940679,1.55259192,0.000380783
4331.458549,1.552594662,0.00038092
4330.97642,1.55259788,0.000380902
4330.49429,1.552600503,0.000380726
4330.01216,1.552603722,0.000380389
4329.53003,1.552606225,0.000379877
4329.0479,1.552609563,0.000379183
4328.56577,1.552612185,0.000378302
4328.08364,1.552615166,0.000377235
4327.601511,1.552617908,0.000375983
4327.119381,1.552620649,0.000374547
4326.637251,1.552623034,0.000372942
4326.155121,1.552625656,0.000371183
4325.672991,1.55262804,0.000369282
4325.190861,1.552630305,0.000367243
4324.708731,1.552632332,0.000365061
4324.226602,1.552634597,0.000362732
4323.744472,1.552636027,0.00036027
4323.262342,1.552638054,0.000357701
4322.780212,1.552639246,0.000355051
4322.298082,1.552640796,0.00035234
4321.815952,1.552641749,0.00034957
4321.333822,1.552642822,0.000346739
4320.851693,1.552643418,0.000343853
4320.369563,1.552644253,0.000340928
4319.887433,1.552644491,0.000337994
4319.405303,1.55264473,0.000335074
4318.923173,1.55264473,0.000332177
4318.441043,1.552644849,0.000329304
4317.958913,1.552644253,0.000326454
4317.476784,1.552644014,0.000323639
4316.994654,1.552643299,0.000320879
4316.512524,1.552642584,0.000318186
4316.030394,1.552641511,0.000315563
4315.548264,1.552640915,0.000313008
4315.066134,1.552639365,0.000310529
4314.584004,1.552638412,0.000308143
4314.101875,1.552636743,0.000305871
4313.619745,1.552635431,0.000303716
4313.137615,1.552633524,0.000301668
4312.655485,1.552632332,0.000299711
4312.173355,1.552630305,0.000297838
4311.691225,1.552628875,0.000296056
4311.209095,1.552626729,0.000294377
4310.726965,1.552625179,0.000292807
4310.244836,1.552622914,0.000291343
4309.762706,1.552621126,0.000289984
4309.280576,1.552619219,0.000288728
4308.798446,1.552617311,0.000287567
4308.316316,1.552615166,0.000286488
4307.834186,1.552613497,0.000285473
4307.352056,1.552611232,0.000284513
4306.869927,1.552609444,0.000283616
4306.387797,1.552607298,0.000282787
4305.905667,1.55260551,0.000282026
4305.423537,1.552603364,0.000281317
4304.941407,1.552601457,0.000280647
4304.459277,1.55259943,0.000280017
4303.977147,1.552597642,0.000279441
4303.495018,1.552595496,0.000278922
4303.012888,1.552593708,0.000278441
4302.530758,1.552591681,0.000277973
4302.048628,1.552589774,0.000277506
4301.566498,1.552587509,0.000277055
4301.084368,1.552585959,0.000276645
4300.602238,1.552583456,0.000276289
4300.120109,1.552581787,0.000275972
4299.637979,1.552579522,0.000275675
4299.155849,1.552577734,0.000275389
4298.673719,1.552575231,0.000275128
4298.191589,1.552573562,0.000274917
4297.709459,1.55257082,0.000274765
4297.227329,1.552569151,0.000274666
4296.7452,1.552566648,0.000274604
4296.26307,1.552564502,0.000274574
4295.78094,1.552562118,0.000274582
4295.29881,1.552560091,0.000274646
4294.81668,1.552557349,0.000274774
4294.33455,1.552555442,0.000274967
4293.85242,1.552552581,0.000275225
4293.370291,1.552550435,0.000275551
4292.888161,1.552548051,0.000275942
4292.406031,1.552545667,0.000276391
4291.923901,1.552543163,0.00027689
4291.441771,1.552540779,0.000277446
4290.959641,1.552538037,0.00027808
4290.477511,1.552535892,0.00027881
4289.995382,1.552533031,0.000279639
4289.513252,1.552530885,0.000280543
4289.031122,1.552528143,0.000281508
4288.548992,1.552525759,0.000282537
4288.066862,1.552523136,0.000283651
4287.584732,1.55252099,0.000284863
4287.102602,1.552518249,0.00028617
4286.620473,1.552516103,0.000287562
4286.138343,1.552513242,0.000289036
4285.656213,1.552511215,0.000290602
4285.174083,1.552508593,0.000292265
4284.691953,1.552506566,0.00029402
4284.209823,1.552503943,0.000295859
4283.727693,1.552502155,0.000297775
4283.245563,1.552499652,0.000299766
4282.763434,1.552497745,0.000301824
4282.281304,1.552495718,0.000303941
4281.799174,1.55249393,0.000306115
4281.317044,1.552491903,0.000308349
4280.834914,1.552490354,0.000310638
4280.352784,1.552488327,0.000312973
4279.870654,1.552487135,0.000315339
4279.388525,1.552485108,0.000317728
4278.906395,1.552483916,0.000320137
4278.424265,1.552482128,0.000322563
4277.942135,1.552481294,0.000325007
4277.460005,1.552479506,0.000327469
4276.977875,1.552478552,0.000329948
4276.495745,1.552477121,0.000332439
4276.013616,1.552476168,0.000334934
4275.531486,1.552474976,0.000337428
4275.049356,1.552474141,0.000339933
4274.567226,1.55247283,0.000342463
4274.085096,1.552471995,0.000345021
4273.602966,1.552470684,0.0003476
4273.120836,1.552470088,0.000350198
4272.638707,1.552468896,0.000352835
4272.156577,1.552468181,0.000355536
4271.674447,1.552466869,0.000358311
4271.192317,1.552466393,0.000361152
4270.710187,1.55246532,0.000364053
4270.228057,1.552464843,0.000367022
4269.745927,1.55246377,0.000370075
4269.263798,1.552463531,0.00037321
4268.781668,1.552462697,0.000376409
4268.299538,1.552462578,0.000379662
4267.817408,1.552461863,0.000382986
4267.335278,1.552461743,0.0003864
4266.853148,1.552461505,0.000389904
4266.371018,1.552461743,0.000393463
4265.888889,1.552461505,0.000397052
4265.406759,1.552462339,0.000400665
4264.924629,1.552462339,0.000404313
4264.442499,1.552463293,0.000407995
4263.960369,1.552463889,0.000411689
4263.478239,1.552464962,0.000415363
4262.996109,1.552466035,0.000419004
4262.51398,1.552467585,0.00042261
4262.03185,1.552468777,0.000426179
4261.54972,1.552470565,0.000429696
4261.06759,1.552472472,0.000433141
4260.58546,1.55247438,0.000436499
4260.10333,1.552476287,0.00043976
4259.6212,1.552479148,0.000442914
4259.139071,1.552481055,0.000445947
4258.656941,1.552484035,0.000448854
4258.174811,1.552486539,0.000451627
4257.692681,1.552489638,0.000454255
4257.210551,1.552492142,0.000456724
4256.728421,1.552495837,0.000459019
4256.246291,1.552498341,0.000461138
4255.764161,1.552501798,0.000463087
4255.282032,1.552505136,0.00046487
4254.799902,1.552508354,0.000466484
4254.317772,1.552511573,0.000467931
4253.835642,1.552515149,0.000469212
4253.353512,1.552518129,0.000470337
4252.871382,1.552522063,0.00047131
4252.389252,1.552524805,0.000472131
4251.907123,1.55252862,0.000472792
4251.424993,1.5525316,0.00047329
4250.942863,1.552535534,0.000473627
4250.460733,1.552538276,0.000473811
4249.978603,1.552541971,0.000473853
4249.496473,1.552544832,0.000473757
4249.014343,1.552548647,0.000473515
4248.532214,1.55255115,0.000473117
4248.050084,1.552554727,0.00047256
4247.567954,1.552557468,0.000471859
4247.085824,1.552560568,0.000471035
4246.603694,1.552563548,0.000470097
4246.121564,1.552566171,0.000469039
4245.639434,1.552568913,0.000467847
4245.157305,1.552571535,0.000466517
4244.675175,1.552574158,0.000465066
4244.193045,1.552576542,0.00046351
4243.710915,1.552578688,0.000461856
4243.228785,1.552580953,0.000460099
4242.746655,1.552583098,0.00045824
4242.264525,1.552584887,0.000456297
4241.782396,1.552586436,0.000454299
4241.300266,1.552588224,0.000452265
4240.818136,1.552589178,0.000450203
4240.336006,1.552590847,0.000448114
4239.853876,1.552591681,0.000446005
4239.371746,1.552592754,0.000443902
4238.889616,1.552593231,0.000441832
4238.407487,1.552593827,0.00043982
4237.925357,1.552594185,0.000437874
4237.443227,1.552594781,0.000435995
4236.961097,1.552594781,0.00043418
4236.478967,1.552595019,0.000432428
4235.996837,1.552595019,0.000430748
4235.514707,1.552595258,0.000429153
4235.032578,1.5525949,0.000427649
4234.550448,1.5525949,0.000426232
4234.068318,1.552594304,0.000424896
4233.586188,1.552594423,0.000423632
4233.104058,1.552593946,0.000422441
4232.621928,1.552593827,0.000421322
4232.139798,1.552593589,0.00042027
4231.657669,1.552593231,0.000419274
4231.175539,1.552592754,0.00041833
4230.693409,1.552592993,0.000417438
4230.211279,1.552592278,0.000416592
4229.729149,1.552592039,0.000415784
4229.247019,1.552591681,0.000415001
4228.764889,1.552591562,0.000414241
4228.282759,1.552591324,0.000413508
4227.80063,1.552590966,0.000412808
4227.3185,1.552590609,0.00041213
4226.83637,1.552590609,0.000411456
4226.35424,1.552590013,0.000410778
4225.87211,1.552590251,0.000410099
4225.38998,1.552589417,0.000409431
4224.90785,1.552589417,0.000408783
4224.425721,1.552588701,0.000408161
4223.943591,1.55258894,0.000407575
4223.461461,1.552587986,0.000407028
4222.979331,1.552587867,0.000406515
4222.497201,1.552587152,0.000406028
4222.015071,1.552587271,0.000405568
4221.532941,1.552586198,0.000405152
4221.050812,1.552586198,0.000404791
4220.568682,1.552585483,0.000404481
4220.086552,1.552585125,0.000404207
4219.604422,1.552584529,0.000403967
4219.122292,1.55258441,0.000403779
4218.640162,1.552583694,0.00040366
4218.158032,1.552583456,0.000403603
4217.675903,1.552582741,0.000403585
4217.193773,1.552582741,0.000403595
4216.711643,1.552582264,0.000403648
4216.229513,1.552582145,0.000403763
4215.747383,1.552581549,0.000403934
4215.265253,1.552581787,0.000404134
4214.783123,1.552581549,0.000404339
4214.300994,1.552581787,0.000404545
4213.818864,1.552581429,0.000404766
4213.336734,1.552581668,0.000405017
4212.854604,1.552581668,0.000405293
4212.372474,1.552582145,0.000405578
4211.890344,1.552582145,0.00040585
4211.408214,1.552582979,0.000406095
4210.926085,1.552582979,0.000406311
4210.443955,1.552583933,0.000406507
4209.961825,1.552584171,0.000406682
4209.479695,1.552585483,0.000406814
4208.997565,1.552585721,0.00040686
4208.515435,1.552587032,0.000406783
4208.033305,1.552587628,0.000406581
4207.551176,1.552589178,0.000406277
4207.069046,1.552589655,0.000405894
4206.586916,1.552591085,0.000405429
4206.104786,1.55259192,0.000404865
4205.622656,1.552593112,0.000404187
4205.140526,1.552594304,0.000403391
4204.658396,1.552595377,0.000402471
4204.176267,1.552596331,0.000401422
4203.694137,1.552597523,0.000400245
4203.212007,1.552598476,0.000398948
4202.729877,1.55259943,0.000397545
4202.247747,1.552600145,0.000396039
4201.765617,1.552601099,0.000394425
4201.283487,1.552601933,0.000392703
4200.801357,1.55260253,0.00039088
4200.319228,1.552602887,0.000388969
4199.837098,1.552603602,0.000386975
4199.354968,1.552603483,0.000384906
4198.872838,1.552604079,0.00038278
4198.390708,1.552603602,0.000380625
4197.908578,1.552603722,0.000378455
4197.426448,1.552603483,0.000376275
4196.944319,1.552603006,0.000374081
4196.462189,1.55260253,0.000371881
4195.980059,1.552601695,0.000369694
4195.497929,1.55260098,0.000367546
4195.015799,1.552600026,0.000365464
4194.533669,1.552598476,0.000363465
4194.051539,1.552597642,0.000361563
4193.56941,1.552595973,0.000359763
4193.08728,1.552595019,0.000358065
4192.60515,1.552592993,0.000356468
4192.12302,1.552591801,0.000354974
4191.64089,1.552590013,0.000353588
4191.15876,1.552588582,0.00035231
4190.67663,1.552586555,0.000351138
4190.194501,1.552585244,0.000350074
4189.712371,1.552583218,0.000349124
4189.230241,1.552581668,0.00034829
4188.748111,1.552579999,0.000347562
4188.265981,1.55257833,0.000346928
4187.783851,1.552576542,0.000346383
4187.301721,1.552575231,0.000345925
4186.819592,1.552573323,0.000345545
4186.337462,1.55257225,0.000345228
4185.855332,1.552570581,0.000344962
4185.373202,1.552569509,0.00034475
4184.891072,1.552567959,0.0003446
4184.408942,1.552566767,0.000344506
4183.926812,1.552565575,0.000344445
4183.444683,1.55256474,0.000344388
4182.962553,1.552563548,0.000344319
4182.480423,1.552562833,0.000344233
4181.998293,1.552561879,0.000344124
4181.516163,1.552561402,0.000343978
4181.034033,1.552560568,0.00034378
4180.551903,1.552560091,0.000343523
4180.069774,1.552559376,0.000343202
4179.587644,1.552559137,0.000342811
4179.105514,1.552558422,0.000342338
4178.623384,1.552558184,0.000341777
4178.141254,1.552557349,0.000341132
4177.659124,1.552557111,0.000340411
