The columns below contain (from left to right):
Wavenumber, spectral surface albedo, spectral surface albedo weighted by 
the calculated spectral total downwelling SW flux at the surface, and the 
Spectral Solar Function (spectral irradiance) a la Kurucz incident at
TOA (no solar zenith or Earth-Sun distance adjustment --same in all files)
    wvn(cm-1)  sfcalb      sfcalb_w  SSF(mWm-2/cm-1)
   15272.0     0.14887     0.12157   47.44710159
   15273.0     0.14885     0.12214   68.19830322
   15274.0     0.14883     0.12296   68.60289764
   15275.0     0.14881     0.12378   68.50360107
   15276.0     0.14879     0.12462   68.56300354
   15277.0     0.14877     0.12530   68.68869781
   15278.0     0.14875     0.12594   68.49900055
   15279.0     0.14874     0.12643   68.80049896
   15280.0     0.14872     0.12692   68.69470215
   15281.0     0.14869     0.12729   68.53269958
   15282.0     0.14867     0.12765   68.79399872
   15283.0     0.14865     0.12790   65.79479980
   15284.0     0.14863     0.12807   68.92369843
   15285.0     0.14862     0.12811   69.01979828
   15286.0     0.14860     0.12806   69.03379822
   15287.0     0.14858     0.12793   69.08280182
   15288.0     0.14856     0.12780   68.15889740
   15289.0     0.14854     0.12772   63.02610016
   15290.0     0.14852     0.12772   66.37339783
   15291.0     0.14850     0.12780   68.61630249
   15292.0     0.14847     0.12792   68.19509888
   15293.0     0.14846     0.12805   68.74019623
   15294.0     0.14844     0.12808   68.66059875
   15295.0     0.14841     0.12797   68.81130219
   15296.0     0.14840     0.12767   69.17910004
   15297.0     0.14838     0.12722   68.93499756
   15298.0     0.14836     0.12662   68.93119812
   15299.0     0.14834     0.12602   69.26239777
   15300.0     0.14832     0.12551   65.17669678
   15301.0     0.14830     0.12520   61.92139816
   15302.0     0.14828     0.12517   68.65049744
   15303.0     0.14827     0.12541   66.45939636
   15304.0     0.14824     0.12589   69.17009735
   15305.0     0.14823     0.12651   68.97889709
   15306.0     0.14821     0.12719   68.77169800
   15307.0     0.14818     0.12781   69.13659668
   15308.0     0.14816     0.12835   69.32700348
   15309.0     0.14814     0.12875   68.28759766
   15310.0     0.14812     0.12898   69.18659973
   15311.0     0.14810     0.12904   68.87300110
   15312.0     0.14809     0.12896   68.97229767
   15313.0     0.14807     0.12872   69.06449890
   15314.0     0.14805     0.12840   69.23190308
   15315.0     0.14803     0.12805   69.03119659
   15316.0     0.14800     0.12776   65.11470032
   15317.0     0.14799     0.12758   67.20480347
   15318.0     0.14797     0.12751   64.88710022
   15319.0     0.14795     0.12754   68.79290009
   15320.0     0.14793     0.12757   69.45939636
   15321.0     0.14792     0.12759   69.17759705
   15322.0     0.14789     0.12752   69.26390076
   15323.0     0.14787     0.12738   69.21910095
   15324.0     0.14786     0.12723   68.83799744
   15325.0     0.14783     0.12703   69.02980042
   15326.0     0.14781     0.12690   68.94249725
   15327.0     0.14779     0.12674   68.99089813
   15328.0     0.14777     0.12661   68.32700348
   15329.0     0.14775     0.12640   67.28029633
   15330.0     0.14773     0.12610   67.56169891
   15331.0     0.14772     0.12567   66.56580353
   15332.0     0.14770     0.12505   68.98529816
   15333.0     0.14768     0.12431   68.49349976
   15334.0     0.14765     0.12342   68.89170074
   15335.0     0.14764     0.12251   68.27549744
   15336.0     0.14762     0.12161   65.98229980
   15337.0     0.14760     0.12074   57.89939880
   15338.0     0.14758     0.12003   69.24240112
   15339.0     0.14755     0.11940   69.45929718
   15340.0     0.14754     0.11906   68.48490143
   15341.0     0.14752     0.11895   68.83580017
   15342.0     0.14750     0.11918   61.22639847
   15343.0     0.14748     0.11980   66.45369720
   15344.0     0.14746     0.12066   69.40679932
   15345.0     0.14744     0.12179   69.27159882
   15346.0     0.14742     0.12295   69.21859741
   15347.0     0.14740     0.12411   68.66860199
   15348.0     0.14738     0.12512   69.43710327
   15349.0     0.14737     0.12596   69.19799805
   15350.0     0.14735     0.12661   68.82309723
   15351.0     0.14733     0.12705   69.12969971
   15352.0     0.14730     0.12734   69.19049835
   15353.0     0.14728     0.12748   69.31870270
   15354.0     0.14727     0.12751   69.36949921
   15355.0     0.14725     0.12739   69.21589661
   15356.0     0.14723     0.12720   68.92970276
   15357.0     0.14720     0.12697   68.99449921
   15358.0     0.14719     0.12679   65.51290131
   15359.0     0.14717     0.12672   66.99659729
   15360.0     0.14715     0.12678   68.36309814
   15361.0     0.14713     0.12698   68.85269928
   15362.0     0.14711     0.12724   69.39700317
   15363.0     0.14709     0.12748   69.10199738
   15364.0     0.14707     0.12759   69.24579620
   15365.0     0.14706     0.12749   69.15840149
   15366.0     0.14703     0.12715   69.46150208
   15367.0     0.14701     0.12658   69.03659821
   15368.0     0.14700     0.12596   69.05960083
   15369.0     0.14697     0.12531   69.23829651
   15370.0     0.14695     0.12488   61.51200104
   15371.0     0.14694     0.12471   61.72980118
   15372.0     0.14692     0.12480   69.31880188
   15373.0     0.14689     0.12509   69.17510223
   15374.0     0.14687     0.12538   68.94570160
   15375.0     0.14685     0.12557   68.56620026
   15376.0     0.14683     0.12544   69.25399780
   15377.0     0.14682     0.12498   68.75440216
   15378.0     0.14680     0.12419   68.87969971
   15379.0     0.14678     0.12316   69.25299835
   15380.0     0.14676     0.12205   68.42250061
   15381.0     0.14674     0.12102   49.83649826
   15382.0     0.14672     0.12004   68.12470245
   15383.0     0.14670     0.11920   58.94029999
   15384.0     0.14668     0.11820   69.06939697
   15385.0     0.14666     0.11709   69.28250122
   15386.0     0.14664     0.11560   68.78130341
   15387.0     0.14662     0.11389   67.76000214
   15388.0     0.14660     0.11206   51.30609894
   15389.0     0.14658     0.11021   56.55929947
   15390.0     0.14656     0.10879   63.56790161
   15391.0     0.14654     0.10766   64.87380219
   15392.0     0.14652     0.10733   40.80229950
   15393.0     0.14650     0.10750   62.64479828
   15394.0     0.14649     0.10849   67.09369659
   15395.0     0.14646     0.10995   39.76129913
   15396.0     0.14645     0.11186   67.11689758
   15397.0     0.14643     0.11396   68.05269623
   15398.0     0.14641     0.11600   69.06900024
   15399.0     0.14639     0.11792   69.16400146
   15400.0     0.14637     0.11951   60.64569855
   15401.0     0.14634     0.12091   68.30259705
   15402.0     0.14632     0.12204   68.94139862
   15403.0     0.14631     0.12309   68.95300293
   15404.0     0.14628     0.12391   69.03140259
   15405.0     0.14627     0.12467   69.34390259
   15406.0     0.14625     0.12517   69.24939728
   15407.0     0.14623     0.12555   68.95200348
   15408.0     0.14621     0.12571   69.37090302
   15409.0     0.14619     0.12574   69.34519958
   15410.0     0.14617     0.12566   69.25890350
   15411.0     0.14615     0.12548   69.36000061
   15412.0     0.14614     0.12528   68.93939972
   15413.0     0.14611     0.12492   68.34200287
   15414.0     0.14610     0.12453   69.21019745
   15415.0     0.14608     0.12387   69.32489777
   15416.0     0.14605     0.12311   69.19650269
   15417.0     0.14603     0.12214   69.32240295
   15418.0     0.14601     0.12114   68.19270325
   15419.0     0.14599     0.12021   68.79350281
   15420.0     0.14597     0.11945   69.33460236
   15421.0     0.14596     0.11908   60.00849915
   15422.0     0.14593     0.11897   68.67630005
   15423.0     0.14592     0.11932   56.42739868
   15424.0     0.14590     0.11985   67.33509827
   15425.0     0.14588     0.12059   69.04039764
   15426.0     0.14586     0.12134   69.38020325
   15427.0     0.14584     0.12208   69.29889679
   15428.0     0.14582     0.12272   69.42420197
   15429.0     0.14580     0.12322   69.30410004
   15430.0     0.14578     0.12357   69.00990295
   15431.0     0.14576     0.12368   68.90299988
   15432.0     0.14574     0.12351   69.32240295
   15433.0     0.14573     0.12301   68.62699890
   15434.0     0.14570     0.12217   69.27749634
   15435.0     0.14568     0.12113   69.11399841
   15436.0     0.14566     0.12003   69.13130188
   15437.0     0.14564     0.11910   68.78269958
   15438.0     0.14562     0.11853   57.05369949
   15439.0     0.14560     0.11841   66.70790100
   15440.0     0.14559     0.11871   68.94589996
   15441.0     0.14557     0.11924   69.00720215
   15442.0     0.14555     0.11982   68.97779846
   15443.0     0.14553     0.12020   69.33529663
   15444.0     0.14551     0.12037   69.15760040
   15445.0     0.14548     0.12025   69.19370270
   15446.0     0.14547     0.12008   69.01069641
   15447.0     0.14545     0.11985   67.05549622
   15448.0     0.14542     0.11976   50.92259979
   15449.0     0.14541     0.11980   69.07800293
   15450.0     0.14539     0.11994   69.07119751
   15451.0     0.14537     0.12016   69.19100189
   15452.0     0.14535     0.12039   69.13970184
   15453.0     0.14533     0.12068   65.45310211
   15454.0     0.14531     0.12095   60.91979980
   15455.0     0.14529     0.12127   69.32520294
   15456.0     0.14527     0.12150   69.28040314
   15457.0     0.14525     0.12171   69.27059937
   15458.0     0.14524     0.12174   68.03890228
   15459.0     0.14522     0.12167   66.76409912
   15460.0     0.14519     0.12141   69.05269623
   15461.0     0.14517     0.12106   69.07479858
   15462.0     0.14515     0.12056   60.17910004
   15463.0     0.14514     0.11986   68.95339966
   15464.0     0.14512     0.11896   65.34239960
   15465.0     0.14510     0.11776   67.84239960
   15466.0     0.14507     0.11648   68.97810364
   15467.0     0.14505     0.11517   68.13330078
   15468.0     0.14504     0.11429   67.79920197
   15469.0     0.14502     0.11392   37.57529831
   15470.0     0.14500     0.11430   55.06240082
   15471.0     0.14498     0.11540   68.41750336
   15472.0     0.14496     0.11693   68.93810272
   15473.0     0.14494     0.11870   66.99500275
   15474.0     0.14492     0.12029   68.62000275
   15475.0     0.14490     0.12163   69.20610046
   15476.0     0.14488     0.12252   68.95279694
   15477.0     0.14487     0.12304   68.58509827
   15478.0     0.14484     0.12319   68.35559845
   15479.0     0.14482     0.12303   68.83779907
   15480.0     0.14480     0.12262   68.99040222
   15481.0     0.14478     0.12198   69.14530182
   15482.0     0.14477     0.12124   67.99150085
   15483.0     0.14474     0.12049   68.23519897
   15484.0     0.14472     0.11990   55.21730042
   15485.0     0.14470     0.11964   68.21350098
   15486.0     0.14469     0.11974   57.71480179
   15487.0     0.14467     0.12024   68.66889954
   15488.0     0.14465     0.12096   65.61630249
   15489.0     0.14463     0.12186   68.96240234
   15490.0     0.14461     0.12265   69.12449646
   15491.0     0.14459     0.12330   68.75440216
   15492.0     0.14456     0.12360   69.19799805
   15493.0     0.14455     0.12358   68.96019745
   15494.0     0.14453     0.12319   68.14279938
   15495.0     0.14450     0.12246   69.05500031
   15496.0     0.14449     0.12156   64.98169708
   15497.0     0.14447     0.12058   68.94889832
   15498.0     0.14445     0.11976   68.59169769
   15499.0     0.14443     0.11926   61.81669998
   15500.0     0.14442     0.11922   48.76679993
   15501.0     0.14439     0.11962   68.63529968
   15502.0     0.14437     0.12042   67.94159698
   15503.0     0.14435     0.12139   69.12709808
   15504.0     0.14433     0.12245   69.17690277
   15505.0     0.14432     0.12333   69.12090302
   15506.0     0.14430     0.12406   67.92209625
   15507.0     0.14428     0.12453   69.07640076
   15508.0     0.14426     0.12482   68.43800354
   15509.0     0.14424     0.12494   68.90879822
   15510.0     0.14421     0.12493   69.10510254
   15511.0     0.14419     0.12483   69.22820282
   15512.0     0.14418     0.12468   68.67060089
   15513.0     0.14415     0.12446   68.68370056
   15514.0     0.14414     0.12426   68.46379852
   15515.0     0.14412     0.12406   68.01570129
   15516.0     0.14410     0.12388   68.59670258
   15517.0     0.14408     0.12369   65.21050262
   15518.0     0.14406     0.12340   68.67410278
   15519.0     0.14404     0.12296   68.81529999
   15520.0     0.14402     0.12219   68.95030212
   15521.0     0.14401     0.12116   68.41359711
   15522.0     0.14398     0.11973   68.20839691
   15523.0     0.14397     0.11827   68.65689850
   15524.0     0.14395     0.11682   68.18859863
   15525.0     0.14392     0.11586   64.47119904
   15526.0     0.14390     0.11551   35.06669998
   15527.0     0.14388     0.11588   65.33399963
   15528.0     0.14386     0.11692   67.80220032
   15529.0     0.14384     0.11826   68.32150269
   15530.0     0.14383     0.11982   68.45709991
   15531.0     0.14380     0.12112   69.00379944
   15532.0     0.14378     0.12223   65.61849976
   15533.0     0.14377     0.12295   68.79810333
   15534.0     0.14375     0.12337   69.07969666
   15535.0     0.14373     0.12348   68.97850037
   15536.0     0.14370     0.12333   68.61299896
   15537.0     0.14369     0.12298   69.05319977
   15538.0     0.14367     0.12243   68.33630371
   15539.0     0.14365     0.12172   67.62599945
   15540.0     0.14363     0.12092   68.29979706
   15541.0     0.14361     0.12001   60.52410126
   15542.0     0.14359     0.11918   68.57839966
   15543.0     0.14357     0.11838   68.26599884
   15544.0     0.14356     0.11789   68.67620087
   15545.0     0.14353     0.11765   67.16249847
   15546.0     0.14351     0.11788   44.25609970
   15547.0     0.14349     0.11852   68.07150269
   15548.0     0.14347     0.11945   68.03639984
   15549.0     0.14345     0.12059   69.06849670
   15550.0     0.14344     0.12165   68.84670258
   15551.0     0.14342     0.12260   68.52860260
   15552.0     0.14340     0.12324   69.07779694
   15553.0     0.14337     0.12366   69.13009644
   15554.0     0.14335     0.12384   69.17739868
   15555.0     0.14333     0.12390   67.56919861
   15556.0     0.14332     0.12385   68.55090332
   15557.0     0.14330     0.12381   68.38259888
   15558.0     0.14328     0.12372   68.73159790
   15559.0     0.14326     0.12371   68.87550354
   15560.0     0.14323     0.12360   67.19519806
   15561.0     0.14322     0.12349   68.49030304
   15562.0     0.14320     0.12317   68.92929840
   15563.0     0.14318     0.12264   69.11660004
   15564.0     0.14316     0.12180   68.88130188
   15565.0     0.14314     0.12065   69.03209686
   15566.0     0.14312     0.11929   68.98979950
   15567.0     0.14310     0.11784   68.79519653
   15568.0     0.14309     0.11657   64.86530304
   15569.0     0.14306     0.11554   45.73300171
   15570.0     0.14305     0.11509   68.62809753
   15571.0     0.14302     0.11501   68.87249756
   15572.0     0.14300     0.11550   50.43610001
   15573.0     0.14299     0.11621   65.54429626
   15574.0     0.14297     0.11707   68.41329956
   15575.0     0.14294     0.11788   68.84480286
   15576.0     0.14292     0.11849   68.96640015
   15577.0     0.14291     0.11896   65.89830017
   15578.0     0.14288     0.11917   67.85880280
   15579.0     0.14287     0.11937   62.26739883
   15580.0     0.14285     0.11948   64.39430237
   15581.0     0.14283     0.11965   69.02570343
   15582.0     0.14281     0.11983   68.99009705
   15583.0     0.14279     0.12002   68.36399841
   15584.0     0.14277     0.12018   61.79729843
   15585.0     0.14275     0.12025   66.77449799
   15586.0     0.14273     0.12017   68.59390259
   15587.0     0.14271     0.11987   68.51360321
   15588.0     0.14269     0.11933   68.48829651
   15589.0     0.14267     0.11864   68.94149780
   15590.0     0.14265     0.11785   68.83619690
   15591.0     0.14264     0.11724   65.51280212
   15592.0     0.14261     0.11689   46.79880142
   15593.0     0.14259     0.11692   65.91130066
   15594.0     0.14257     0.11729   66.30970001
   15595.0     0.14255     0.11777   68.64959717
   15596.0     0.14254     0.11826   68.87079620
   15597.0     0.14252     0.11841   69.02539825
   15598.0     0.14250     0.11835   68.79180145
   15599.0     0.14248     0.11799   68.93990326
   15600.0     0.14246     0.11765   67.79730225
   15601.0     0.14244     0.11746   48.75199890
   15602.0     0.14242     0.11760   68.12509918
   15603.0     0.14241     0.11813   63.35189819
   15604.0     0.14238     0.11890   68.70249939
   15605.0     0.14237     0.11986   69.01830292
   15606.0     0.14234     0.12075   68.86509705
   15607.0     0.14232     0.12154   68.62519836
   15608.0     0.14231     0.12211   68.76439667
   15609.0     0.14229     0.12247   68.75920105
   15610.0     0.14227     0.12262   68.89959717
   15611.0     0.14226     0.12259   68.95600128
   15612.0     0.14223     0.12235   68.62770081
   15613.0     0.14221     0.12184   68.47499847
   15614.0     0.14220     0.12104   68.60679626
   15615.0     0.14218     0.11980   68.80989838
   15616.0     0.14216     0.11825   68.99140167
   15617.0     0.14214     0.11639   68.74340057
   15618.0     0.14213     0.11461   68.42939758
   15619.0     0.14210     0.11311   68.30989838
   15620.0     0.14209     0.11231   44.34909821
   15621.0     0.14207     0.11234   44.12549973
   15622.0     0.14204     0.11315   68.06780243
   15623.0     0.14203     0.11463   68.36260223
   15624.0     0.14202     0.11633   68.87010193
   15625.0     0.14199     0.11803   68.45850372
   15626.0     0.14198     0.11940   68.57039642
   15627.0     0.14196     0.12037   68.55229950
   15628.0     0.14193     0.12087   68.71800232
   15629.0     0.14192     0.12095   68.12480164
   15630.0     0.14190     0.12065   68.68170166
   15631.0     0.14188     0.11993   68.47270203
   15632.0     0.14187     0.11900   68.51660156
   15633.0     0.14185     0.11772   68.14630127
   15634.0     0.14183     0.11654   68.46430206
   15635.0     0.14180     0.11537   67.74970245
   15636.0     0.14178     0.11471   44.77840042
   15637.0     0.14177     0.11449   64.47059631
   15638.0     0.14175     0.11483   68.71510315
   15639.0     0.14173     0.11568   59.51819992
   15640.0     0.14171     0.11673   68.17579651
   15641.0     0.14169     0.11799   68.82849884
   15642.0     0.14167     0.11904   68.05570221
   15643.0     0.14165     0.12001   68.82319641
   15644.0     0.14164     0.12065   68.27619934
   15645.0     0.14162     0.12113   68.81819916
   15646.0     0.14160     0.12136   68.87120056
   15647.0     0.14158     0.12147   68.72170258
   15648.0     0.14156     0.12142   68.64250183
   15649.0     0.14154     0.12127   68.18460083
   15650.0     0.14153     0.12097   68.69529724
   15651.0     0.14151     0.12055   68.58619690
   15652.0     0.14149     0.11998   68.82369995
   15653.0     0.14147     0.11937   68.46800232
   15654.0     0.14145     0.11872   68.39749908
   15655.0     0.14143     0.11820   66.95939636
   15656.0     0.14142     0.11787   59.00709915
   15657.0     0.14140     0.11776   67.64209747
   15658.0     0.14138     0.11792   63.37120056
   15659.0     0.14136     0.11823   68.20249939
   15660.0     0.14134     0.11866   67.74189758
   15661.0     0.14132     0.11902   67.61640167
   15662.0     0.14130     0.11931   68.67469788
   15663.0     0.14129     0.11939   68.57800293
   15664.0     0.14127     0.11933   68.57900238
   15665.0     0.14125     0.11908   68.80059814
   15666.0     0.14123     0.11881   68.50980377
   15667.0     0.14121     0.11855   68.15440369
   15668.0     0.14119     0.11841   57.04980087
   15669.0     0.14118     0.11841   68.89830017
   15670.0     0.14116     0.11852   68.28700256
   15671.0     0.14114     0.11874   68.20919800
   15672.0     0.14112     0.11898   68.24880219
   15673.0     0.14110     0.11926   67.90270233
   15674.0     0.14108     0.11951   64.23580170
   15675.0     0.14106     0.11976   68.80850220
   15676.0     0.14105     0.11998   68.58989716
   15677.0     0.14103     0.12014   68.80660248
   15678.0     0.14100     0.12024   68.80960083
   15679.0     0.14099     0.12030   68.24099731
   15680.0     0.14097     0.12032   68.50379944
   15681.0     0.14095     0.12030   67.36479950
   15682.0     0.14094     0.12027   67.82209778
   15683.0     0.14091     0.12022   68.40950012
   15684.0     0.14090     0.12014   68.39640045
   15685.0     0.14088     0.12001   68.58380127
   15686.0     0.14085     0.11977   68.79429626
   15687.0     0.14084     0.11948   68.57990265
   15688.0     0.14083     0.11910   68.27079773
   15689.0     0.14080     0.11868   68.28890228
   15690.0     0.14079     0.11824   68.10469818
   15691.0     0.14077     0.11784   63.18750000
   15692.0     0.14074     0.11747   68.25540161
   15693.0     0.14073     0.11718   66.07540131
   15694.0     0.14071     0.11693   68.26670074
   15695.0     0.14069     0.11677   67.57879639
   15696.0     0.14068     0.11670   64.70130157
   15697.0     0.14065     0.11671   67.81050110
   15698.0     0.14063     0.11684   60.90520096
   15699.0     0.14062     0.11703   68.37870026
   15700.0     0.14060     0.11724   68.56999969
   15701.0     0.14058     0.11736   68.35579681
   15702.0     0.14056     0.11740   68.11479950
   15703.0     0.14054     0.11723   64.22129822
   15704.0     0.14052     0.11694   68.38780212
   15705.0     0.14051     0.11648   68.32070160
   15706.0     0.14049     0.11595   68.27189636
   15707.0     0.14046     0.11534   62.16270065
   15708.0     0.14045     0.11479   61.30849838
   15709.0     0.14044     0.11427   67.73840332
   15710.0     0.14041     0.11384   67.36289978
   15711.0     0.14040     0.11350   67.01869965
   15712.0     0.14038     0.11330   60.33100128
   15713.0     0.14035     0.11318   61.94210052
   15714.0     0.14034     0.11319   65.16339874
   15715.0     0.14032     0.11325   65.24909973
   15716.0     0.14030     0.11327   65.45909882
   15717.0     0.14029     0.11328   64.12979889
   15718.0     0.14027     0.11307   66.68289948
   15719.0     0.14025     0.11286   67.39409637
   15720.0     0.14023     0.11252   67.55509949
   15721.0     0.14021     0.11237   65.18530273
   15722.0     0.14019     0.11237   47.01559830
   15723.0     0.14017     0.11263   67.00890350
   15724.0     0.14016     0.11311   67.61689758
   15725.0     0.14013     0.11358   68.27050018
   15726.0     0.14011     0.11402   68.02719879
   15727.0     0.14010     0.11416   67.66560364
   15728.0     0.14008     0.11410   64.68560028
   15729.0     0.14006     0.11375   67.89270020
   15730.0     0.14004     0.11337   66.98789978
   15731.0     0.14002     0.11298   53.05609894
   15732.0     0.14000     0.11280   68.09339905
   15733.0     0.13998     0.11286   68.44660187
   15734.0     0.13996     0.11318   59.33380127
   15735.0     0.13995     0.11375   63.19300079
   15736.0     0.13993     0.11441   66.38369751
   15737.0     0.13991     0.11515   68.33350372
   15738.0     0.13989     0.11580   68.35240173
   15739.0     0.13987     0.11635   68.37259674
   15740.0     0.13985     0.11675   67.31659698
   15741.0     0.13984     0.11704   68.17880249
   15742.0     0.13982     0.11723   65.78320312
   15743.0     0.13980     0.11734   68.14080048
   15744.0     0.13978     0.11738   68.06379700
   15745.0     0.13976     0.11734   68.09470367
   15746.0     0.13974     0.11717   68.55329895
   15747.0     0.13972     0.11692   67.98010254
   15748.0     0.13971     0.11656   68.19270325
   15749.0     0.13969     0.11618   67.58509827
   15750.0     0.13967     0.11580   67.62670135
   15751.0     0.13965     0.11547   60.34529877
   15752.0     0.13963     0.11518   67.94709778
   15753.0     0.13961     0.11488   67.93000031
   15754.0     0.13960     0.11456   67.12039948
   15755.0     0.13958     0.11412   67.84819794
   15756.0     0.13956     0.11368   67.55390167
   15757.0     0.13954     0.11321   67.25019836
   15758.0     0.13952     0.11289   53.88109970
   15759.0     0.13950     0.11277   65.93589783
   15760.0     0.13948     0.11287   65.75050354
   15761.0     0.13947     0.11322   65.87460327
   15762.0     0.13945     0.11368   66.33049774
   15763.0     0.13942     0.11420   66.59570312
   15764.0     0.13941     0.11467   66.99199677
   15765.0     0.13939     0.11499   67.34600067
   15766.0     0.13937     0.11513   67.84790039
   15767.0     0.13936     0.11504   67.95159912
   15768.0     0.13934     0.11479   68.02649689
   15769.0     0.13932     0.11434   68.03829956
   15770.0     0.13930     0.11386   67.94760132
   15771.0     0.13928     0.11329   53.81069946
   15772.0     0.13926     0.11272   68.06559753
   15773.0     0.13925     0.11210   68.23049927
   15774.0     0.13923     0.11142   68.43720245
   15775.0     0.13921     0.11074   68.24099731
   15776.0     0.13919     0.11003   53.92610168
   15777.0     0.13917     0.10956   61.76699829
   15778.0     0.13915     0.10924   68.10130310
   15779.0     0.13913     0.10939   68.00099945
   15780.0     0.13912     0.10984   44.16790009
   15781.0     0.13910     0.11068   67.64810181
   15782.0     0.13907     0.11170   67.97019958
   15783.0     0.13905     0.11273   68.34529877
   15784.0     0.13904     0.11370   68.42859650
   15785.0     0.13902     0.11434   68.38770294
   15786.0     0.13900     0.11477   68.43389893
   15787.0     0.13898     0.11490   67.61969757
   15788.0     0.13896     0.11491   65.52670288
   15789.0     0.13894     0.11484   64.73069763
   15790.0     0.13893     0.11478   68.48159790
   15791.0     0.13891     0.11481   65.03450012
   15792.0     0.13888     0.11484   68.28829956
   15793.0     0.13887     0.11500   65.32189941
   15794.0     0.13886     0.11512   67.03500366
   15795.0     0.13883     0.11526   68.43029785
   15796.0     0.13882     0.11535   68.54479980
   15797.0     0.13880     0.11542   68.52899933
   15798.0     0.13877     0.11545   68.34369659
   15799.0     0.13876     0.11551   63.82310104
   15800.0     0.13874     0.11559   66.65950012
   15801.0     0.13872     0.11570   68.04170227
   15802.0     0.13871     0.11583   68.36779785
   15803.0     0.13869     0.11587   68.30549622
   15804.0     0.13866     0.11582   68.50550079
   15805.0     0.13865     0.11559   68.31250000
   15806.0     0.13863     0.11517   67.88790131
   15807.0     0.13861     0.11454   68.22669983
   15808.0     0.13859     0.11380   68.23619843
   15809.0     0.13858     0.11299   68.30010223
   15810.0     0.13856     0.11227   68.37059784
   15811.0     0.13853     0.11171   65.96810150
   15812.0     0.13852     0.11140   51.95270157
   15813.0     0.13850     0.11128   65.77159882
   15814.0     0.13848     0.11122   68.02980042
   15815.0     0.13847     0.11111   67.99269867
   15816.0     0.13844     0.11071   66.58280182
   15817.0     0.13842     0.11002   66.64730072
   15818.0     0.13841     0.10901   67.69909668
   15819.0     0.13838     0.10783   67.17169952
   15820.0     0.13837     0.10664   57.25970078
   15821.0     0.13835     0.10569   63.53400040
   15822.0     0.13833     0.10504   58.62699890
   15823.0     0.13831     0.10478   51.51979828
   15824.0     0.13829     0.10479   63.01639938
   15825.0     0.13827     0.10486   66.02110291
   15826.0     0.13826     0.10491   66.47180176
   15827.0     0.13824     0.10470   67.22969818
   15828.0     0.13822     0.10445   67.75779724
   15829.0     0.13821     0.10416   58.13430023
   15830.0     0.13818     0.10421   46.89580154
   15831.0     0.13816     0.10468   67.37750244
   15832.0     0.13814     0.10566   49.64400101
   15833.0     0.13813     0.10708   68.04010010
   15834.0     0.13811     0.10862   67.97070312
   15835.0     0.13809     0.11014   68.14330292
   15836.0     0.13807     0.11131   67.48870087
   15837.0     0.13805     0.11215   68.32810211
   15838.0     0.13803     0.11258   67.11160278
   15839.0     0.13802     0.11275   67.94329834
   15840.0     0.13800     0.11274   61.90840149
   15841.0     0.13798     0.11273   68.37339783
   15842.0     0.13796     0.11276   67.87819672
   15843.0     0.13794     0.11294   66.21849823
   15844.0     0.13792     0.11320   65.66649628
   15845.0     0.13791     0.11356   68.14209747
   15846.0     0.13789     0.11389   68.09369659
   15847.0     0.13787     0.11414   68.32710266
   15848.0     0.13785     0.11425   68.28109741
   15849.0     0.13783     0.11421   67.49849701
   15850.0     0.13781     0.11403   68.20130157
   15851.0     0.13779     0.11377   68.17710114
   15852.0     0.13778     0.11348   68.32710266
   15853.0     0.13776     0.11325   67.18540192
   15854.0     0.13773     0.11303   67.21070099
   15855.0     0.13772     0.11288   66.44629669
   15856.0     0.13770     0.11258   67.50129700
   15857.0     0.13768     0.11210   68.20960236
   15858.0     0.13767     0.11129   67.87129974
   15859.0     0.13765     0.11013   67.16750336
   15860.0     0.13763     0.10871   68.09839630
   15861.0     0.13761     0.10718   68.27500153
   15862.0     0.13759     0.10589   52.27009964
   15863.0     0.13757     0.10495   65.56629944
   15864.0     0.13755     0.10465   66.44460297
   15865.0     0.13754     0.10490   43.90670013
   15866.0     0.13752     0.10561   67.57790375
   15867.0     0.13750     0.10651   66.84380341
   15868.0     0.13748     0.10738   66.79910278
   15869.0     0.13746     0.10800   67.61289978
   15870.0     0.13744     0.10834   65.05529785
   15871.0     0.13743     0.10839   68.04910278
   15872.0     0.13740     0.10829   68.17489624
   15873.0     0.13738     0.10817   68.15820312
   15874.0     0.13737     0.10817   51.03990173
   15875.0     0.13735     0.10833   67.98549652
   15876.0     0.13733     0.10863   67.92089844
   15877.0     0.13731     0.10909   66.83660126
   15878.0     0.13729     0.10957   65.10540009
   15879.0     0.13727     0.11009   67.94180298
   15880.0     0.13725     0.11053   68.33699799
   15881.0     0.13724     0.11091   68.27670288
   15882.0     0.13722     0.11115   68.28630066
   15883.0     0.13719     0.11124   68.15589905
   15884.0     0.13718     0.11119   66.05010223
   15885.0     0.13716     0.11100   68.13619995
   15886.0     0.13714     0.11073   67.98850250
   15887.0     0.13713     0.11042   66.71440125
   15888.0     0.13711     0.11012   67.71980286
   15889.0     0.13709     0.10988   68.07460022
   15890.0     0.13707     0.10975   68.29940033
   15891.0     0.13705     0.10973   60.24760056
   15892.0     0.13703     0.10988   65.15100098
   15893.0     0.13701     0.11015   67.35189819
   15894.0     0.13700     0.11056   68.27359772
   15895.0     0.13698     0.11102   68.33219910
   15896.0     0.13695     0.11147   68.31529999
   15897.0     0.13694     0.11188   67.58799744
   15898.0     0.13692     0.11220   68.15560150
   15899.0     0.13690     0.11244   68.17819977
