Flux units are Wm-2/cm-1   
    wavn(cm-1) flxtoa_up     flxsfc_dn
     828.5     0.3409449     0.3259214
     829.5     0.3407356     0.3251986
     830.5     0.3401611     0.3246742
     831.5     0.3393484     0.3241359
     832.5     0.3387844     0.3236214
     833.5     0.3382294     0.3230954
     834.5     0.3376445     0.3225922
     835.5     0.3385412     0.3225404
     836.5     0.3363248     0.3215667
     837.5     0.3356276     0.3210468
     838.5     0.3352207     0.3205847
     839.5     0.3271732     0.3213100
     840.5     0.3334576     0.3204564
     841.5     0.3315300     0.3194480
     842.5     0.3311142     0.3185851
     843.5     0.3293177     0.3179488
     844.5     0.3279142     0.3174195
     845.5     0.3270270     0.3169336
     846.5     0.3258222     0.3163669
     847.5     0.3254439     0.3158364
     848.5     0.3259404     0.3153940
     849.5     0.3156181     0.3166318
     850.5     0.3254066     0.3144714
     851.5     0.3264138     0.3140723
     852.5     0.3018454     0.3166007
     853.5     0.3289409     0.3137969
     854.5     0.3178490     0.3143107
     855.5     0.3272850     0.3117980
     856.5     0.3258008     0.3110046
     857.5     0.3252715     0.3104265
     858.5     0.3257931     0.3102658
     859.5     0.3253458     0.3095427
     860.5     0.3242617     0.3087846
     861.5     0.3236793     0.3082379
     862.5     0.3231710     0.3077121
     863.5     0.3226111     0.3071782
     864.5     0.3220764     0.3072058
     865.5     0.3206887     0.3076588
     866.5     0.3213258     0.3056060
     867.5     0.3203087     0.3050141
     868.5     0.3197067     0.3044748
     869.5     0.3192237     0.3039556
     870.5     0.3197651     0.3037279
     871.5     0.3108652     0.3047688
     872.5     0.3177326     0.3024055
     873.5     0.3168037     0.3017865
     874.5     0.3161386     0.3012312
     875.5     0.3156169     0.3007210
     876.5     0.3150469     0.3001696
     877.5     0.3146621     0.2996704
     878.5     0.3114057     0.3007248
     879.5     0.3136866     0.2986000
     880.5     0.3130529     0.2980875
     881.5     0.3116812     0.2978671
     882.5     0.3119031     0.2969564
     883.5     0.3097279     0.2980312
     884.5     0.3114437     0.2960461
     885.5     0.3102086     0.2952341
     886.5     0.3104999     0.2950231
     887.5     0.3010075     0.2961170
     888.5     0.3087241     0.2947183
     889.5     0.3081597     0.2931364
     890.5     0.3080887     0.2929172
     891.5     0.3071277     0.2924982
     892.5     0.3058892     0.2912842
     893.5     0.3053332     0.2907193
     894.5     0.3048490     0.2901567
     895.5     0.3043939     0.2896409
     896.5     0.3042748     0.2891902
     897.5     0.3043593     0.2888440
     898.5     0.3028607     0.2879566
     899.5     0.3023938     0.2873538
     900.5     0.3017112     0.2868044
     901.5     0.3013202     0.2862332
     902.5     0.3008095     0.2857579
     903.5     0.3001111     0.2851348
     904.5     0.2995302     0.2845984
     905.5     0.2995614     0.2842490
     906.5     0.3001878     0.2848342
     907.5     0.2980660     0.2830846
     908.5     0.2910901     0.2844860
     909.5     0.2966565     0.2834308
     910.5     0.2968309     0.2819125
     911.5     0.2941548     0.2807768
     912.5     0.2930377     0.2801900
     913.5     0.2929034     0.2801339
     914.5     0.2924762     0.2794264
     915.5     0.2907535     0.2784859
     916.5     0.2901794     0.2779419
     917.5     0.2897839     0.2773757
     918.5     0.2906113     0.2776851
     919.5     0.2879972     0.2762803
     920.5     0.2881995     0.2757951
     921.5     0.2871634     0.2765010
     922.5     0.2817721     0.2768351
     923.5     0.2856694     0.2741219
     924.5     0.2848722     0.2746159
     925.5     0.2854821     0.2740523
     926.5     0.2842702     0.2723446
     927.5     0.2830136     0.2717729
     928.5     0.2835712     0.2715867
     929.5     0.2819324     0.2707858
     930.5     0.2814790     0.2700770
     931.5     0.2813283     0.2694971
     932.5     0.2808492     0.2690202
     933.5     0.2818451     0.2682720
     934.5     0.2800517     0.2678414
     935.5     0.2818948     0.2670678
     936.5     0.2789740     0.2667454
     937.5     0.2819080     0.2660013
     938.5     0.2777824     0.2656502
     939.5     0.2804167     0.2646932
     940.5     0.2769171     0.2648502
     941.5     0.2802590     0.2640978
     942.5     0.2746072     0.2634032
     943.5     0.2783051     0.2624303
     944.5     0.2748402     0.2631007
     945.5     0.2739967     0.2616225
     946.5     0.2757016     0.2610732
     947.5     0.2723156     0.2611247
     948.5     0.2713278     0.2631367
     949.5     0.2703667     0.2596051
     950.5     0.2744056     0.2583915
     951.5     0.2691323     0.2582891
     952.5     0.2691823     0.2577185
     953.5     0.2738823     0.2584116
     954.5     0.2690508     0.2569238
     955.5     0.2731714     0.2578156
     956.5     0.2680826     0.2554181
     957.5     0.2683334     0.2547347
     958.5     0.2703986     0.2540722
     959.5     0.2703433     0.2546117
     960.5     0.2697218     0.2530826
     961.5     0.2684243     0.2526313
     962.5     0.2679119     0.2518013
     963.5     0.2654860     0.2514385
     964.5     0.2638812     0.2510234
     965.5     0.2668516     0.2507197
     966.5     0.2632678     0.2510260
     967.5     0.2609519     0.2497588
     968.5     0.2640480     0.2486598
     969.5     0.2591718     0.2485818
     970.5     0.2588248     0.2485479
     971.5     0.2599998     0.2493717
     972.5     0.2615540     0.2467420
     973.5     0.2575565     0.2485583
     974.5     0.2563111     0.2465886
     975.5     0.2558137     0.2468484
     976.5     0.2595953     0.2454625
     977.5     0.2552807     0.2456347
     978.5     0.2534977     0.2438194
     979.5     0.2535213     0.2430827
     980.5     0.2523547     0.2424294
     981.5     0.2528801     0.2419279
     982.5     0.2521993     0.2413751
     983.5     0.2495976     0.2407986
     984.5     0.2483481     0.2405820
     985.5     0.2497480     0.2394975
     986.5     0.2451043     0.2389396
     987.5     0.2439407     0.2383644
     988.5     0.2433117     0.2378186
     989.5     0.2413965     0.2372342
     990.5     0.2390540     0.2368936
     991.5     0.2350742     0.2361476
     992.5     0.2333541     0.2355955
     993.5     0.2350708     0.2350121
     994.5     0.2264563     0.2347015
     995.5     0.2239938     0.2340953
     996.5     0.2293146     0.2334098
     997.5     0.2191035     0.2330943
     998.5     0.2192257     0.2337738
     999.5     0.2088308     0.2322816
    1000.5     0.2069888     0.2327799
    1001.5     0.2147071     0.2311358
    1002.5     0.2006170     0.2306427
    1003.5     0.1993551     0.2310462
    1004.5     0.1840321     0.2301910
    1005.5     0.1922574     0.2292452
    1006.5     0.1883574     0.2287999
    1007.5     0.1709831     0.2288987
    1008.5     0.1807984     0.2279422
    1009.5     0.1674191     0.2286506
    1010.5     0.1623774     0.2303501
    1011.5     0.1596994     0.2271238
    1012.5     0.1622754     0.2262544
    1013.5     0.1517113     0.2261287
    1014.5     0.1438871     0.2293244
    1015.5     0.1453370     0.2252370
    1016.5     0.1392689     0.2248256
    1017.5     0.1441093     0.2270487
    1018.5     0.1279422     0.2243958
    1019.5     0.1340938     0.2235073
    1020.5     0.1191427     0.2230335
    1021.5     0.1224762     0.2226319
    1022.5     0.1189843     0.2221044
    1023.5     0.1243471     0.2215003
    1024.5     0.1152037     0.2211761
    1025.5     0.1208298     0.2206674
    1026.5     0.1150187     0.2201936
    1027.5     0.1182233     0.2199329
    1028.5     0.1175517     0.2221281
    1029.5     0.1195485     0.2214777
    1030.5     0.1207217     0.2193557
    1031.5     0.1149533     0.2180638
    1032.5     0.1153889     0.2181574
    1033.5     0.1130773     0.2169552
    1034.5     0.1117341     0.2163807
    1035.5     0.1082610     0.2160747
    1036.5     0.0933035     0.2155342
    1037.5     0.0969860     0.2153908
    1038.5     0.0902052     0.2149072
    1039.5     0.0840943     0.2161513
    1040.5     0.0816203     0.2139419
    1041.5     0.0881009     0.2136128
    1042.5     0.1816135     0.2122912
    1043.5     0.1891757     0.2110675
    1044.5     0.1605795     0.2105948
    1045.5     0.1430865     0.2105409
    1046.5     0.1073612     0.2109869
    1047.5     0.1016408     0.2101403
    1048.5     0.0966356     0.2106248
    1049.5     0.0996018     0.2111670
    1050.5     0.0741465     0.2107058
    1051.5     0.0956056     0.2103789
    1052.5     0.0780531     0.2092986
    1053.5     0.0816891     0.2087111
    1054.5     0.0842749     0.2078001
    1055.5     0.0931024     0.2089816
    1056.5     0.0890157     0.2066377
    1057.5     0.0940186     0.2065968
    1058.5     0.0946381     0.2064853
    1059.5     0.0985853     0.2054168
    1060.5     0.0975130     0.2061971
    1061.5     0.1042538     0.2037020
    1062.5     0.1241550     0.2047586
    1063.5     0.1290348     0.2022765
    1064.5     0.1419925     0.2016585
    1065.5     0.1602604     0.2030960
    1066.5     0.1592974     0.2056081
    1067.5     0.1847218     0.2001101
    1068.5     0.1787502     0.1991450
    1069.5     0.1933670     0.1985470
    1070.5     0.1951279     0.1984104
    1071.5     0.1975254     0.1979497
    1072.5     0.2070393     0.1984651
    1073.5     0.1988874     0.1977172
    1074.5     0.1875590     0.2011997
    1075.5     0.1970407     0.1962376
    1076.5     0.2010567     0.1959603
    1077.5     0.1957186     0.1953379
    1078.5     0.1963316     0.1948473
    1079.5     0.1962078     0.1943098
    1080.5     0.1985398     0.1932844
    1081.5     0.1866986     0.1938529
    1082.5     0.1961835     0.1928244
    1083.5     0.1945112     0.1923767
    1084.5     0.1948678     0.1918868
    1085.5     0.1956123     0.1926383
    1086.5     0.1944372     0.1907387
    1087.5     0.1897190     0.1904802
    1088.5     0.1935597     0.1898034
    1089.5     0.1931738     0.1892795
    1090.5     0.1965002     0.1900091
    1091.5     0.1915739     0.1928147
    1092.5     0.1927430     0.1879824
    1093.5     0.1919067     0.1873221
    1094.5     0.1878652     0.1868184
    1095.5     0.1924547     0.1862975
    1096.5     0.1920362     0.1858820
    1097.5     0.1913164     0.1854592
    1098.5     0.1900929     0.1852935
    1099.5     0.1890385     0.1893772
    1100.5     0.1914925     0.1853339
    1101.5     0.1857550     0.1887953
    1102.5     0.1889530     0.1839214
    1103.5     0.1885168     0.1829344
    1104.5     0.1892527     0.1826158
    1105.5     0.1903471     0.1825559
    1106.5     0.1800118     0.1879277
    1107.5     0.1905288     0.1830364
    1108.5     0.1891392     0.1811895
    1109.5     0.1881819     0.1804274
    1110.5     0.1889249     0.1808629
    1111.5     0.1765548     0.1856705
    1112.5     0.1877946     0.1797484
    1113.5     0.1853077     0.1785941
    1114.5     0.1853862     0.1782740
    1115.5     0.1836832     0.1777097
    1116.5     0.1824055     0.1773087
    1117.5     0.1859908     0.1781888
    1118.5     0.1794184     0.1766215
    1119.5     0.1820463     0.1762780
    1120.5     0.1799504     0.1797204
    1121.5     0.1729331     0.1810553
    1122.5     0.1789950     0.1751942
    1123.5     0.1799036     0.1746383
    1124.5     0.1765255     0.1738210
    1125.5     0.1775564     0.1734340
    1126.5     0.1788782     0.1729611
    1127.5     0.1736175     0.1725492
    1128.5     0.1804477     0.1720937
    1129.5     0.1775001     0.1719623
    1130.5     0.1751721     0.1713995
    1131.5     0.1747096     0.1711201
    1132.5     0.1765036     0.1708920
    1133.5     0.1791263     0.1710540
    1134.5     0.1805539     0.1719429
    1135.5     0.1467624     0.1778542
    1136.5     0.1779414     0.1742025
    1137.5     0.1661628     0.1751008
    1138.5     0.1761684     0.1691781
    1139.5     0.1753709     0.1680194
    1140.5     0.1757237     0.1675924
    1141.5     0.1752329     0.1680110
    1142.5     0.1736599     0.1665813
    1143.5     0.1703817     0.1662695
    1144.5     0.1715262     0.1657059
    1145.5     0.1714519     0.1653846
    1146.5     0.1686801     0.1651414
    1147.5     0.1698184     0.1649779
    1148.5     0.1709461     0.1652201
    1149.5     0.1607582     0.1700015
    1150.5     0.1675723     0.1647362
    1151.5     0.1660945     0.1675374
    1152.5     0.1638989     0.1680345
    1153.5     0.1682578     0.1631147
    1154.5     0.1635673     0.1625849
    1155.5     0.1656721     0.1615587
    1156.5     0.1652312     0.1609675
    1157.5     0.1648281     0.1605543
    1158.5     0.1624071     0.1603923
    1159.5     0.1624080     0.1599165
    1160.5     0.1613053     0.1596384
    1161.5     0.1636638     0.1593195
    1162.5     0.1644665     0.1589886
    1163.5     0.1640483     0.1591369
    1164.5     0.1659807     0.1609110
    1165.5     0.1434644     0.1650036
    1166.5     0.1671723     0.1592260
    1167.5     0.1659472     0.1571290
    1168.5     0.1654163     0.1563275
    1169.5     0.1651864     0.1567633
    1170.5     0.1636915     0.1563101
    1171.5     0.1648660     0.1563421
    1172.5     0.1651044     0.1565983
    1173.5     0.1524937     0.1608365
    1174.5     0.1153903     0.1628577
    1175.5     0.1633705     0.1583164
    1176.5     0.1627381     0.1556019
    1177.5     0.1600169     0.1536756
    1178.5     0.1600962     0.1540436
    1179.5     0.1588135     0.1524362
    1180.5     0.1553156     0.1538803
    1181.5     0.1584197     0.1519137
    1182.5     0.1580754     0.1512566
    1183.5     0.1587992     0.1511936
    1184.5     0.1597424     0.1519929
    1185.5     0.1604215     0.1526060
    1186.5     0.1402894     0.1563551
    1187.5     0.1378568     0.1560473
    1188.5     0.1600821     0.1508947
    1189.5     0.1584025     0.1491758
    1190.5     0.1566149     0.1492645
    1191.5     0.1564438     0.1498495
    1192.5     0.1557595     0.1479021
    1193.5     0.1566458     0.1483280
    1194.5     0.1551101     0.1467039
    1195.5     0.1580493     0.1470621
    1196.5     0.1574851     0.1472534
    1197.5     0.1551912     0.1498321
    1198.5     0.1303996     0.1517347
    1199.5     0.1573639     0.1463157
    1200.5     0.1562169     0.1447943
    1201.5     0.1537869     0.1445832
    1202.5     0.1525977     0.1437079
    1203.5     0.1528051     0.1433735
    1204.5     0.1536956     0.1429176
    1205.5     0.1546190     0.1436977
    1206.5     0.1527443     0.1443255
    1207.5     0.1536455     0.1426483
    1208.5     0.1540193     0.1428640
    1209.5     0.1539245     0.1430837
    1210.5     0.1494612     0.1445385
    1211.5     0.1206568     0.1475902
    1212.5     0.1143232     0.1477639
    1213.5     0.1547155     0.1431286
    1214.5     0.1519497     0.1418384
    1215.5     0.1517148     0.1416375
    1216.5     0.1449866     0.1401512
    1217.5     0.1490542     0.1408589
    1218.5     0.1206530     0.1448529
    1219.5     0.1448590     0.1409018
    1220.5     0.1408745     0.1408457
    1221.5     0.1389261     0.1403327
    1222.5     0.1444969     0.1392409
    1223.5     0.1433911     0.1390006
    1224.5     0.1303871     0.1419034
    1225.5     0.1060472     0.1427711
    1226.5     0.1435961     0.1394631
    1227.5     0.1478951     0.1362079
    1228.5     0.1378536     0.1356661
    1229.5     0.1317549     0.1368421
    1230.5     0.1321148     0.1349516
    1231.5     0.1439383     0.1334321
    1232.5     0.1436571     0.1336782
    1233.5     0.1368071     0.1338664
    1234.5     0.1424313     0.1324941
    1235.5     0.1339255     0.1330932
    1236.5     0.1243978     0.1352846
    1237.5     0.1208077     0.1348664
    1238.5     0.1259241     0.1334247
    1239.5     0.1325838     0.1354528
    1240.5     0.1302243     0.1336809
    1241.5     0.1219925     0.1327301
    1242.5     0.1237117     0.1341379
    1243.5     0.1101651     0.1355993
    1244.5     0.0950892     0.1360242
    1245.5     0.1058632     0.1330272
    1246.5     0.1180589     0.1313515
    1247.5     0.1035446     0.1310295
    1248.5     0.1281250     0.1311793
    1249.5     0.1129244     0.1306170
    1250.5     0.1247858     0.1290777
    1251.5     0.1226897     0.1304412
    1252.5     0.1169922     0.1302281
    1253.5     0.0786808     0.1308639
    1254.5     0.1088810     0.1302451
    1255.5     0.1139414     0.1285602
    1256.5     0.1040810     0.1288714
    1257.5     0.1182564     0.1291804
    1258.5     0.0988922     0.1302295
    1259.5     0.0658627     0.1302349
    1260.5     0.0509430     0.1313597
    1261.5     0.0836798     0.1291432
    1262.5     0.0852063     0.1279722
    1263.5     0.0784202     0.1279846
    1264.5     0.0983779     0.1276508
    1265.5     0.0675545     0.1282568
    1266.5     0.0811241     0.1282404
    1267.5     0.0724895     0.1271715
    1268.5     0.0584467     0.1279616
    1269.5     0.0627652     0.1273724
    1270.5     0.0572001     0.1268794
    1271.5     0.0362874     0.1274405
    1272.5     0.0664852     0.1262338
    1273.5     0.0834900     0.1249108
    1274.5     0.0848251     0.1235797
    1275.5     0.0663968     0.1233707
    1276.5     0.0738372     0.1228781
    1277.5     0.0707356     0.1223640
    1278.5     0.0853375     0.1215571
    1279.5     0.0858862     0.1225623
    1280.5     0.0793284     0.1230782
    1281.5     0.0782274     0.1220379
    1282.5     0.0690735     0.1210963
    1283.5     0.0630357     0.1213992
    1284.5     0.0884122     0.1215677
    1285.5     0.1072504     0.1202096
    1286.5     0.0884014     0.1208011
    1287.5     0.0521067     0.1218456
    1288.5     0.0461044     0.1215097
    1289.5     0.0741778     0.1196373
    1290.5     0.0785543     0.1200676
    1291.5     0.0922606     0.1184484
    1292.5     0.0687435     0.1183734
    1293.5     0.0657748     0.1179221
    1294.5     0.0611871     0.1175587
    1295.5     0.0644501     0.1174409
    1296.5     0.0540817     0.1185010
    1297.5     0.0412474     0.1172127
    1298.5     0.0696804     0.1158906
    1299.5     0.0567489     0.1158804
    1300.5     0.0560479     0.1154763
    1301.5     0.0431184     0.1155142
    1302.5     0.0413967     0.1152759
    1303.5     0.0279547     0.1152029
    1304.5     0.0259055     0.1149185
    1305.5     0.0203848     0.1150071
    1306.5     0.0361681     0.1145041
    1307.5     0.0762182     0.1143357
    1308.5     0.0644379     0.1148472
    1309.5     0.0802471     0.1133022
    1310.5     0.0916461     0.1129506
    1311.5     0.0660759     0.1129489
    1312.5     0.0512475     0.1142502
    1313.5     0.0504834     0.1139857
    1314.5     0.0636824     0.1131255
    1315.5     0.0813901     0.1119248
    1316.5     0.0531099     0.1126464
    1317.5     0.0613836     0.1124181
    1318.5     0.0499511     0.1124132
    1319.5     0.0491238     0.1123112
    1320.5     0.0543452     0.1117003
    1321.5     0.0787806     0.1099336
    1322.5     0.0704028     0.1094416
    1323.5     0.0768446     0.1098008
    1324.5     0.0910419     0.1087002
    1325.5     0.1029514     0.1080811
    1326.5     0.0828263     0.1080226
    1327.5     0.0404486     0.1081017
    1328.5     0.0937200     0.1073308
    1329.5     0.0761349     0.1078327
    1330.5     0.0936382     0.1070540
    1331.5     0.0937718     0.1063338
    1332.5     0.0305107     0.1066769
    1333.5     0.0806181     0.1061408
    1334.5     0.0876930     0.1058693
    1335.5     0.0751472     0.1060223
    1336.5     0.0425424     0.1070701
    1337.5     0.0344078     0.1064218
    1338.5     0.0382464     0.1067314
    1339.5     0.0376179     0.1064790
    1340.5     0.0330575     0.1061870
    1341.5     0.0367390     0.1049405
    1342.5     0.0416180     0.1038169
    1343.5     0.0773138     0.1033212
    1344.5     0.0785952     0.1030725
    1345.5     0.0856314     0.1026360
    1346.5     0.0476658     0.1023334
    1347.5     0.0555584     0.1021067
    1348.5     0.0621990     0.1022628
    1349.5     0.0436331     0.1030798
    1350.5     0.0640814     0.1013839
    1351.5     0.0549043     0.1009439
    1352.5     0.0751874     0.1007849
    1353.5     0.0641390     0.1004158
    1354.5     0.0493008     0.1014457
    1355.5     0.0426192     0.1007588
    1356.5     0.0566897     0.0996637
    1357.5     0.0725407     0.0996410
    1358.5     0.0524294     0.0997715
    1359.5     0.0610259     0.0992297
    1360.5     0.0421014     0.0998970
    1361.5     0.0369462     0.0999813
    1362.5     0.0324503     0.0997792
    1363.5     0.0298256     0.0995032
    1364.5     0.0521528     0.0984154
    1365.5     0.0606804     0.0975172
    1366.5     0.0651475     0.0970526
    1367.5     0.0620591     0.0971977
    1368.5     0.0309793     0.0980259
    1369.5     0.0472582     0.0973300
    1370.5     0.0605233     0.0962739
    1371.5     0.0577892     0.0962561
    1372.5     0.0430381     0.0967304
    1373.5     0.0269086     0.0966990
    1374.5     0.0317231     0.0964154
    1375.5     0.0314964     0.0960625
    1376.5     0.0536612     0.0950182
    1377.5     0.0528001     0.0947576
    1378.5     0.0443489     0.0948235
    1379.5     0.0446329     0.0945773
    1380.5     0.0569920     0.0936668
    1381.5     0.0652202     0.0930466
    1382.5     0.0610870     0.0930030
    1383.5     0.0554786     0.0927795
    1384.5     0.0610482     0.0924265
    1385.5     0.0508315     0.0927858
    1386.5     0.0320739     0.0931718
    1387.5     0.0237414     0.0929646
    1388.5     0.0394076     0.0924789
    1389.5     0.0481139     0.0917522
    1390.5     0.0424667     0.0917582
    1391.5     0.0483535     0.0912094
    1392.5     0.0464509     0.0910630
    1393.5     0.0364038     0.0912220
    1394.5     0.0209506     0.0911123
    1395.5     0.0250685     0.0908267
    1396.5     0.0356853     0.0904361
    1397.5     0.0319853     0.0902125
    1398.5     0.0302817     0.0899931
    1399.5     0.0220663     0.0897688
    1400.5     0.0386454     0.0892611
    1401.5     0.0477756     0.0885439
    1402.5     0.0486002     0.0881839
    1403.5     0.0427513     0.0883171
    1404.5     0.0288262     0.0884112
    1405.5     0.0293081     0.0881495
    1406.5     0.0460915     0.0873559
    1407.5     0.0519145     0.0867046
    1408.5     0.0507510     0.0864985
    1409.5     0.0458697     0.0865162
    1410.5     0.0468293     0.0862454
    1411.5     0.0343734     0.0864823
    1412.5     0.0431419     0.0858440
    1413.5     0.0503689     0.0852017
    1414.5     0.0411692     0.0853665
    1415.5     0.0391727     0.0853952
    1416.5     0.0318042     0.0853778
    1417.5     0.0238969     0.0852132
    1418.5     0.0228534     0.0849622
    1419.5     0.0142278     0.0847430
    1420.5     0.0279604     0.0844273
    1421.5     0.0346064     0.0840333
    1422.5     0.0357317     0.0837296
    1423.5     0.0221333     0.0836988
    1424.5     0.0267617     0.0834019
    1425.5     0.0395089     0.0827757
    1426.5     0.0413668     0.0824065
    1427.5     0.0408451     0.0822105
    1428.5     0.0317493     0.0823607
    1429.5     0.0229957     0.0822141
    1430.5     0.0249265     0.0819582
    1431.5     0.0327924     0.0815752
    1432.5     0.0346227     0.0813181
    1433.5     0.0264438     0.0812273
    1434.5     0.0324784     0.0808937
    1435.5     0.0245737     0.0808015
    1436.5     0.0140233     0.0806155
    1437.5     0.0207132     0.0803566
    1438.5     0.0307769     0.0800018
    1439.5     0.0353192     0.0795673
    1440.5     0.0379969     0.0791748
    1441.5     0.0388393     0.0788974
    1442.5     0.0394596     0.0785498
    1443.5     0.0413451     0.0782324
    1444.5     0.0401048     0.0781056
    1445.5     0.0349495     0.0781491
    1446.5     0.0275578     0.0781230
    1447.5     0.0209980     0.0779907
    1448.5     0.0221523     0.0777421
    1449.5     0.0321633     0.0773140
    1450.5     0.0326059     0.0770356
    1451.5     0.0285329     0.0769352
    1452.5     0.0259096     0.0767670
    1453.5     0.0283656     0.0764934
    1454.5     0.0224140     0.0763637
    1455.5     0.0172182     0.0761723
    1456.5     0.0118809     0.0759626
    1457.5     0.0139828     0.0757376
    1458.5     0.0137859     0.0755156
    1459.5     0.0170192     0.0752797
    1460.5     0.0264644     0.0749736
    1461.5     0.0287510     0.0746830
    1462.5     0.0283098     0.0744682
    1463.5     0.0249660     0.0743230
    1464.5     0.0146338     0.0741826
    1465.5     0.0166147     0.0739506
    1466.5     0.0243191     0.0736541
    1467.5     0.0269486     0.0733830
    1468.5     0.0293683     0.0730942
    1469.5     0.0270278     0.0729326
    1470.5     0.0233838     0.0727930
    1471.5     0.0141649     0.0726374
    1472.5     0.0136582     0.0724203
    1473.5     0.0124170     0.0722027
    1474.5     0.0200798     0.0719462
    1475.5     0.0206700     0.0717243
    1476.5     0.0143511     0.0715399
    1477.5     0.0260112     0.0712162
    1478.5     0.0292856     0.0708808
    1479.5     0.0301702     0.0706128
    1480.5     0.0259681     0.0705489
    1481.5     0.0182775     0.0704442
    1482.5     0.0282383     0.0700459
    1483.5     0.0286978     0.0697768
    1484.5     0.0269788     0.0696313
    1485.5     0.0254820     0.0695198
    1486.5     0.0182623     0.0694176
    1487.5     0.0124289     0.0692309
    1488.5     0.0196820     0.0689931
    1489.5     0.0121015     0.0688203
    1490.5     0.0124330     0.0686110
    1491.5     0.0183270     0.0683714
    1492.5     0.0234315     0.0680923
    1493.5     0.0233496     0.0678765
    1494.5     0.0222058     0.0677045
    1495.5     0.0159719     0.0675570
    1496.5     0.0108374     0.0673674
    1497.5     0.0179483     0.0671305
    1498.5     0.0120929     0.0669466
    1499.5     0.0161569     0.0667202
    1500.5     0.0190774     0.0664915
    1501.5     0.0169701     0.0663111
    1502.5     0.0203249     0.0660819
    1503.5     0.0193705     0.0658902
    1504.5     0.0153714     0.0657244
    1505.5     0.0084236     0.0655458
    1506.5     0.0087666     0.0653475
    1507.5     0.0095233     0.0651531
    1508.5     0.0111096     0.0649556
    1509.5     0.0131286     0.0647562
    1510.5     0.0165819     0.0645456
    1511.5     0.0183115     0.0643383
    1512.5     0.0132775     0.0641711
    1513.5     0.0204808     0.0639224
    1514.5     0.0169436     0.0637576
    1515.5     0.0149628     0.0635811
    1516.5     0.0107282     0.0634022
    1517.5     0.0091962     0.0632105
    1518.5     0.0165505     0.0629872
    1519.5     0.0150449     0.0628035
    1520.5     0.0099220     0.0626282
    1521.5     0.0090528     0.0624351
    1522.5     0.0092248     0.0622392
    1523.5     0.0132394     0.0620313
    1524.5     0.0142424     0.0618334
    1525.5     0.0098204     0.0616590
    1526.5     0.0159505     0.0614487
    1527.5     0.0129575     0.0612745
    1528.5     0.0118109     0.0610869
    1529.5     0.0183091     0.0608485
    1530.5     0.0192661     0.0606454
    1531.5     0.0145018     0.0605131
    1532.5     0.0139898     0.0603315
    1533.5     0.0078640     0.0601719
    1534.5     0.0123372     0.0599752
    1535.5     0.0146054     0.0597808
    1536.5     0.0152548     0.0595866
    1537.5     0.0135896     0.0594223
    1538.5     0.0075479     0.0592634
    1539.5     0.0075224     0.0590832
    1540.5     0.0074684     0.0589012
    1541.5     0.0091249     0.0587163
    1542.5     0.0085440     0.0585356
    1543.5     0.0107503     0.0583490
    1544.5     0.0119884     0.0581646
    1545.5     0.0097220     0.0579883
    1546.5     0.0166009     0.0577623
    1547.5     0.0179086     0.0575548
    1548.5     0.0169546     0.0573845
    1549.5     0.0122349     0.0572519
    1550.5     0.0123299     0.0570710
    1551.5     0.0159932     0.0568567
    1552.5     0.0151764     0.0566905
    1553.5     0.0128629     0.0565414
    1554.5     0.0080668     0.0563840
    1555.5     0.0127839     0.0561903
    1556.5     0.0115990     0.0560191
    1557.5     0.0069574     0.0558620
    1558.5     0.0062616     0.0556938
    1559.5     0.0069088     0.0555231
    1560.5     0.0069830     0.0553534
    1561.5     0.0121481     0.0551652
    1562.5     0.0146971     0.0549722
    1563.5     0.0147233     0.0547956
    1564.5     0.0103131     0.0546587
    1565.5     0.0124600     0.0544773
    1566.5     0.0157220     0.0542699
    1567.5     0.0158993     0.0541011
    1568.5     0.0111936     0.0539764
    1569.5     0.0068821     0.0538271
    1570.5     0.0107789     0.0536413
    1571.5     0.0151470     0.0534314
    1572.5     0.0152929     0.0532522
    1573.5     0.0149295     0.0530932
    1574.5     0.0129425     0.0529481
    1575.5     0.0080459     0.0528064
    1576.5     0.0064529     0.0526474
    1577.5     0.0103140     0.0524692
    1578.5     0.0143281     0.0522664
    1579.5     0.0165824     0.0520573
    1580.5     0.0180132     0.0518457
    1581.5     0.0188538     0.0516434
    1582.5     0.0182215     0.0514988
    1583.5     0.0192780     0.0513031
    1584.5     0.0204114     0.0510769
    1585.5     0.0205928     0.0509006
    1586.5     0.0206598     0.0507361
    1587.5     0.0204987     0.0505753
    1588.5     0.0206856     0.0504150
    1589.5     0.0161027     0.0504263
    1590.5     0.0176911     0.0502265
    1591.5     0.0157676     0.0501148
    1592.5     0.0193207     0.0498499
    1593.5     0.0189057     0.0497104
    1594.5     0.0119531     0.0497259
    1595.5     0.0178204     0.0494523
    1596.5     0.0147241     0.0493458
    1597.5     0.0200654     0.0489953
    1598.5     0.0204444     0.0488085
    1599.5     0.0202038     0.0486566
    1600.5     0.0182800     0.0486029
    1601.5     0.0136450     0.0485717
    1602.5     0.0155755     0.0483902
    1603.5     0.0122227     0.0482976
    1604.5     0.0187078     0.0479677
    1605.5     0.0189369     0.0478042
    1606.5     0.0143268     0.0477996
    1607.5     0.0119761     0.0476891
    1608.5     0.0159868     0.0474805
    1609.5     0.0091812     0.0474323
    1610.5     0.0157317     0.0471784
    1611.5     0.0168506     0.0469947
