The columns below contain (from left to right):
Wavenumber, spectral surface albedo, spectral surface albedo weighted by 
the calculated spectral total downwelling SW flux at the surface, and the 
Spectral Solar Function (spectral irradiance) a la Kurucz incident at
TOA (no solar zenith or Earth-Sun distance adjustment --same in all files)
    wvn(cm-1)  sfcalb      sfcalb_w  SSF(mWm-2/cm-1)
   20792.0     0.83526     0.50740   45.35520172
   20793.0     0.83526     0.50513   53.34840012
   20794.0     0.83526     0.50394   39.06930161
   20795.0     0.83526     0.50326   48.33520126
   20796.0     0.83526     0.50427   50.59140015
   20797.0     0.83527     0.50626   35.69329834
   20798.0     0.83527     0.50901   51.50669861
   20799.0     0.83527     0.51167   52.91040039
   20800.0     0.83528     0.51328   51.06620026
   20801.0     0.83528     0.51358   52.73619843
   20802.0     0.83528     0.51214   43.57569885
   20803.0     0.83529     0.50981   53.85060120
   20804.0     0.83529     0.50707   48.11980057
   20805.0     0.83529     0.50515   41.30699921
   20806.0     0.83530     0.50462   44.72060013
   20807.0     0.83530     0.50576   51.24050140
   20808.0     0.83530     0.50829   38.85609818
   20809.0     0.83531     0.51122   52.61439896
   20810.0     0.83531     0.51376   51.37670135
   20811.0     0.83531     0.51489   53.61370087
   20812.0     0.83532     0.51473   46.85770035
   20813.0     0.83532     0.51335   53.15190125
   20814.0     0.83532     0.51195   49.25270081
   20815.0     0.83532     0.51119   34.19940186
   20816.0     0.83532     0.51152   50.93330002
   20817.0     0.83532     0.51306   46.31489944
   20818.0     0.83532     0.51436   52.41429901
   20819.0     0.83533     0.51538   49.96860123
   20820.0     0.83533     0.51409   51.25310135
   20821.0     0.83533     0.51145   53.24739838
   20822.0     0.83534     0.50657   50.16930008
   20823.0     0.83534     0.50132   41.20019913
   20824.0     0.83534     0.49568   50.76630020
   20825.0     0.83535     0.49120   34.65179825
   20826.0     0.83535     0.48762   53.27809906
   20827.0     0.83535     0.48533   41.98030090
   20828.0     0.83536     0.48403   47.33179855
   20829.0     0.83536     0.48324   45.55820084
   20830.0     0.83536     0.48337   40.82799911
   20831.0     0.83537     0.48395   52.96469879
   20832.0     0.83537     0.48603   45.71849823
   20833.0     0.83537     0.48934   42.82460022
   20834.0     0.83649     0.49534   41.26649857
   20835.0     0.83649     0.50184   41.02270126
   20836.0     0.83649     0.50951   51.39379883
   20837.0     0.83650     0.51657   53.04800034
   20838.0     0.83650     0.52304   52.66989899
   20839.0     0.83650     0.52740   53.13660049
   20840.0     0.83651     0.53059   49.88000107
   20841.0     0.83651     0.53214   49.06880188
   20842.0     0.83651     0.53327   47.80659866
   20843.0     0.83651     0.53399   52.38570023
   20844.0     0.83652     0.53475   48.15729904
   20845.0     0.83652     0.53524   50.39279938
   20846.0     0.83652     0.53515   51.91780090
   20847.0     0.83652     0.53411   53.16640091
   20848.0     0.83652     0.53187   52.72880173
   20849.0     0.83652     0.52859   49.77780151
   20850.0     0.83653     0.52451   51.76900101
   20851.0     0.83653     0.52026   44.62839890
   20852.0     0.83653     0.51614   47.89469910
   20853.0     0.83654     0.51263   48.31829834
   20854.0     0.83654     0.50934   45.80680084
   20855.0     0.83654     0.50646   51.45270157
   20856.0     0.83655     0.50324   45.87020111
   20857.0     0.83655     0.50019   50.96340179
   20858.0     0.83655     0.49719   50.05170059
   20859.0     0.83656     0.49516   46.97380066
   20860.0     0.83656     0.49444   38.64379883
   20861.0     0.83656     0.49539   36.35929871
   20862.0     0.83657     0.49759   51.81499863
   20863.0     0.83657     0.50063   52.83280182
   20864.0     0.83657     0.50328   52.82339859
   20865.0     0.83658     0.50549   47.91609955
   20866.0     0.83658     0.50590   42.02209854
   20867.0     0.83658     0.50508   48.96220016
   20868.0     0.83658     0.50170   48.47529984
   20869.0     0.83658     0.49676   49.98300171
   20870.0     0.83658     0.48941   52.10490036
   20871.0     0.83658     0.48175   53.27519989
   20872.0     0.83659     0.47411   39.26029968
   20873.0     0.83659     0.46905   36.52289963
   20874.0     0.83659     0.46715   32.32849884
   20875.0     0.83660     0.46914   52.33390045
   20876.0     0.83660     0.47453   35.62429810
   20877.0     0.83660     0.48157   46.75740051
   20878.0     0.83661     0.48915   53.30329895
   20879.0     0.83661     0.49479   50.63990021
   20880.0     0.83661     0.49804   45.26969910
   20881.0     0.83662     0.49742   48.93159866
   20882.0     0.83662     0.49403   52.86449814
   20883.0     0.83662     0.48802   53.29869843
   20884.0     0.83663     0.48206   52.02790070
   20885.0     0.83663     0.47704   29.19210052
   20886.0     0.83663     0.47567   30.27219963
   20887.0     0.83663     0.47744   46.10749817
   20888.0     0.83663     0.48348   50.49539948
   20889.0     0.83663     0.49134   46.73339844
   20890.0     0.83664     0.50093   48.84080124
   20891.0     0.83664     0.50967   53.17200089
   20892.0     0.83664     0.51730   43.60820007
   20893.0     0.83664     0.52248   52.13710022
   20894.0     0.83665     0.52495   52.06779861
   20895.0     0.83665     0.52455   52.63610077
   20896.0     0.83665     0.52155   51.69589996
   20897.0     0.83666     0.51692   52.77560043
   20898.0     0.83666     0.51199   52.29370117
   20899.0     0.83666     0.50823   44.90029907
   20900.0     0.83667     0.50681   30.50569916
   20901.0     0.83667     0.50817   49.05139923
   20902.0     0.83667     0.51166   49.81600189
   20903.0     0.83668     0.51638   52.11529922
   20904.0     0.83668     0.52069   52.16360092
   20905.0     0.83668     0.52400   53.25450134
   20906.0     0.83669     0.52541   51.61989975
   20907.0     0.83669     0.52568   50.86980057
   20908.0     0.83669     0.52446   41.41220093
   20909.0     0.83669     0.52308   50.78070068
   20910.0     0.83669     0.52087   52.41690063
   20911.0     0.83669     0.51874   50.04570007
   20912.0     0.83670     0.51626   51.19729996
   20913.0     0.83670     0.51401   50.08489990
   20914.0     0.83670     0.51239   51.33330154
   20915.0     0.83671     0.51188   38.13850021
   20916.0     0.83671     0.51293   52.40000153
   20917.0     0.83671     0.51559   41.26129913
   20918.0     0.83671     0.51939   50.67819977
   20919.0     0.83672     0.52391   51.85520172
   20920.0     0.83672     0.52812   53.32260132
   20921.0     0.83672     0.53165   52.68030167
   20922.0     0.83673     0.53374   47.15510178
   20923.0     0.83673     0.53446   51.83340073
   20924.0     0.83673     0.53330   52.70230103
   20925.0     0.83674     0.53084   52.17470169
   20926.0     0.83674     0.52672   53.32310104
   20927.0     0.83674     0.52210   50.14590073
   20928.0     0.83675     0.51708   46.01200104
   20929.0     0.83675     0.51321   50.79029846
   20930.0     0.83675     0.51090   47.54769897
   20931.0     0.83675     0.51090   41.25920105
   20932.0     0.83675     0.51351   44.20420074
   20933.0     0.83675     0.51748   51.17409897
   20934.0     0.83676     0.52314   50.80199814
   20935.0     0.83676     0.52790   52.62939835
   20936.0     0.83676     0.53256   52.76810074
   20937.0     0.83677     0.53495   51.84339905
   20938.0     0.83677     0.53602   49.71020126
   20939.0     0.83677     0.53478   52.55270004
   20940.0     0.83678     0.53181   52.27719879
   20941.0     0.83678     0.52713   51.07239914
   20942.0     0.83678     0.52127   53.03279877
   20943.0     0.83679     0.51512   47.42459869
   20944.0     0.83679     0.50951   49.13869858
   20945.0     0.83679     0.50556   50.25630188
   20946.0     0.83679     0.50370   27.42230034
   20947.0     0.83680     0.50418   52.68719864
   20948.0     0.83680     0.50632   51.06969833
   20949.0     0.83680     0.50953   51.25609970
   20950.0     0.83680     0.51272   52.78950119
   20951.0     0.83680     0.51563   42.65589905
   20952.0     0.83680     0.51749   52.13740158
   20953.0     0.83681     0.51908   52.54159927
   20954.0     0.83681     0.51968   47.95130157
   20955.0     0.83681     0.52068   49.99020004
   20956.0     0.83682     0.52105   45.97539902
   20957.0     0.83682     0.52173   49.22449875
   20958.0     0.83682     0.52147   51.43569946
   20959.0     0.83683     0.52024   50.58679962
   20960.0     0.83683     0.51720   50.86869812
   20961.0     0.83683     0.51212   52.00839996
   20962.0     0.83684     0.50542   48.67290115
   20963.0     0.83684     0.49790   50.89799881
   20964.0     0.83684     0.49107   52.44609833
   20965.0     0.83685     0.48619   37.35940170
   20966.0     0.83685     0.48403   26.39410019
   20967.0     0.83685     0.48432   49.27730179
   20968.0     0.83686     0.48599   50.35499954
   20969.0     0.83686     0.48733   53.06809998
   20970.0     0.83686     0.48726   50.42440033
   20971.0     0.83686     0.48485   50.32130051
   20972.0     0.83686     0.48115   42.39239883
   20973.0     0.83686     0.47651   45.21910095
   20974.0     0.83686     0.47318   31.94260025
   20975.0     0.83687     0.47131   49.55780029
   20976.0     0.83687     0.47206   50.83929825
   20977.0     0.83687     0.47455   35.40299988
   20978.0     0.83688     0.47832   43.07180023
   20979.0     0.83688     0.48201   50.43889999
   20980.0     0.83688     0.48479   50.72040176
   20981.0     0.83689     0.48589   48.59519958
   20982.0     0.83689     0.48538   48.03620148
   20983.0     0.83689     0.48345   43.84609985
   20984.0     0.83690     0.48096   49.18439865
   20985.0     0.83690     0.47829   34.83459854
   20986.0     0.83690     0.47607   48.68610001
   20987.0     0.83691     0.47405   47.09489822
   20988.0     0.83691     0.47258   42.16799927
   20989.0     0.83691     0.47132   53.15560150
   20990.0     0.83692     0.47101   45.47040176
   20991.0     0.83692     0.47183   39.29650116
   20992.0     0.83692     0.47446   28.00090027
   20993.0     0.83692     0.47905   51.13930130
   20994.0     0.83692     0.48540   52.66590118
   20995.0     0.83692     0.49312   52.03580093
   20996.0     0.83692     0.50138   36.14590073
   20997.0     0.83693     0.50957   49.06010056
   20998.0     0.83693     0.51679   51.70470047
   20999.0     0.83693     0.52243   50.78559875
   21000.0     0.83694     0.52600   53.25389862
   21001.0     0.83694     0.52720   53.09410095
   21002.0     0.83694     0.52632   49.92200089
   21003.0     0.83695     0.52376   49.39899826
   21004.0     0.83695     0.52028   51.70539856
   21005.0     0.83695     0.51673   51.62659836
   21006.0     0.83696     0.51332   37.86999893
   21007.0     0.83696     0.51078   47.99340057
   21008.0     0.83696     0.50850   50.96910095
   21009.0     0.83697     0.50692   51.43970108
   21010.0     0.83697     0.50534   51.80220032
   21011.0     0.83697     0.50403   38.80329895
   21012.0     0.83697     0.50243   51.11600113
   21013.0     0.83697     0.50074   39.69729996
   21014.0     0.83697     0.49823   50.74470139
   21015.0     0.83698     0.49556   53.03749847
   21016.0     0.83698     0.49245   52.14099884
   21017.0     0.83698     0.49024   49.19329834
   21018.0     0.83699     0.48943   29.59989929
   21019.0     0.83699     0.49075   46.16709900
   21020.0     0.83699     0.49409   40.27629852
   21021.0     0.83699     0.49856   51.97029877
   21022.0     0.83700     0.50302   52.33390045
   21023.0     0.83700     0.50606   51.16049957
   21024.0     0.83700     0.50718   49.53269958
   21025.0     0.83701     0.50620   51.80450058
   21026.0     0.83701     0.50421   43.22109985
   21027.0     0.83701     0.50216   51.94419861
   21028.0     0.83702     0.50153   49.29850006
   21029.0     0.83702     0.50264   25.70289993
   21030.0     0.83702     0.50583   52.31029892
   21031.0     0.83703     0.50975   52.90700150
   21032.0     0.83703     0.51415   49.63479996
   21033.0     0.83703     0.51708   52.47489929
   21034.0     0.83703     0.51932   52.46789932
   21035.0     0.83703     0.51995   51.18690109
   21036.0     0.83703     0.52062   38.97010040
   21037.0     0.83704     0.52134   49.86380005
   21038.0     0.83704     0.52286   50.69580078
   21039.0     0.83704     0.52513   49.36280060
   21040.0     0.83705     0.52738   48.93130112
   21041.0     0.83705     0.52933   50.85300064
   21042.0     0.83705     0.52974   51.86629868
   21043.0     0.83706     0.52879   53.01990128
   21044.0     0.83706     0.52599   52.65309906
   21045.0     0.83706     0.52246   48.41080093
   21046.0     0.83706     0.51867   51.92210007
   21047.0     0.83707     0.51606   41.23450089
   21048.0     0.83707     0.51482   42.26850128
   21049.0     0.83707     0.51558   48.53820038
   21050.0     0.83708     0.51709   50.42029953
   21051.0     0.83708     0.51941   50.75469971
   21052.0     0.83708     0.52055   51.19699860
   21053.0     0.83709     0.52121   51.79679871
   21054.0     0.83709     0.52025   51.24150085
   21055.0     0.83709     0.51901   49.65290070
   21056.0     0.83709     0.51739   41.98360062
   21057.0     0.83709     0.51595   51.04309845
   21058.0     0.83709     0.51457   43.31650162
   21059.0     0.83710     0.51254   51.68379974
   21060.0     0.83710     0.50963   51.24029922
   21061.0     0.83710     0.50498   52.26770020
   21062.0     0.83711     0.49929   43.76879883
   21063.0     0.83711     0.49254   49.08739853
   21064.0     0.83711     0.48652   48.55189896
   21065.0     0.83712     0.48163   33.62799835
   21066.0     0.83712     0.47956   44.47589874
   21067.0     0.83712     0.48019   47.42910004
   21068.0     0.83713     0.48386   44.27170181
   21069.0     0.83713     0.48968   37.09769821
   21070.0     0.83713     0.49649   49.40840149
   21071.0     0.83713     0.50325   50.92990112
   21072.0     0.83714     0.50852   52.54029846
   21073.0     0.83714     0.51198   52.44100189
   21074.0     0.83714     0.51332   48.31620026
   21075.0     0.83714     0.51303   43.10210037
   21076.0     0.83714     0.51183   50.00120163
   21077.0     0.83714     0.51015   49.76070023
   21078.0     0.83715     0.50849   46.94120026
   21079.0     0.83715     0.50679   43.47299957
   21080.0     0.83715     0.50483   52.37220001
   21081.0     0.83716     0.50278   46.02360153
   21082.0     0.83716     0.50035   49.47489929
   21083.0     0.83716     0.49838   51.72280121
   21084.0     0.83717     0.49681   34.62580109
   21085.0     0.83717     0.49651   47.74829865
   21086.0     0.83717     0.49693   44.38090134
   21087.0     0.83718     0.49827   48.84030151
   21088.0     0.83718     0.49928   52.82440186
   21089.0     0.83718     0.49975   49.91709900
   21090.0     0.83719     0.49870   38.22129822
   21091.0     0.83719     0.49633   51.31060028
   21092.0     0.83719     0.49292   52.63140106
   21093.0     0.83720     0.48931   47.16579819
   21094.0     0.83720     0.48694   45.99069977
   21095.0     0.83720     0.48595   31.15500069
   21096.0     0.83720     0.48754   38.57590103
   21097.0     0.83720     0.48951   50.51539993
   21098.0     0.83720     0.49225   51.18989944
   21099.0     0.83720     0.49232   51.62469864
   21100.0     0.83721     0.49071   52.63199997
   21101.0     0.83721     0.48563   49.91770172
   21102.0     0.83721     0.47940   41.02069855
   21103.0     0.83722     0.47267   39.20780182
   21104.0     0.83722     0.46747   49.17119980
   21105.0     0.83722     0.46513   32.99309921
   21106.0     0.83723     0.46565   34.46030045
   21107.0     0.83723     0.46967   49.22249985
   21108.0     0.83723     0.47545   50.84149933
   21109.0     0.83724     0.48313   48.01440048
   21110.0     0.83724     0.49074   38.27600098
   21111.0     0.83724     0.49819   43.56750107
   21112.0     0.83725     0.50397   50.99530029
   21113.0     0.83725     0.50780   51.74110031
   21114.0     0.83725     0.50853   50.39490128
   21115.0     0.83726     0.50685   51.60760117
   21116.0     0.83726     0.50221   50.47750092
   21117.0     0.83726     0.49711   44.26679993
   21118.0     0.83726     0.49158   47.87260056
   21119.0     0.83726     0.48834   45.76020050
   21120.0     0.83726     0.48693   26.83489990
   21121.0     0.83726     0.48781   49.08980179
   21122.0     0.83727     0.48959   50.00070190
   21123.0     0.83727     0.49082   51.16960144
   21124.0     0.83727     0.49057   51.41699982
   21125.0     0.83728     0.48818   43.72639847
   21126.0     0.83728     0.48449   49.54259872
   21127.0     0.83728     0.48036   47.05879974
   21128.0     0.83729     0.47751   38.74449921
   21129.0     0.83729     0.47644   28.81130028
   21130.0     0.83729     0.47769   49.32289886
   21131.0     0.83730     0.48034   50.20980072
   21132.0     0.83730     0.48359   47.40230179
   21133.0     0.83730     0.48622   44.07109833
   21134.0     0.83731     0.48767   51.96369934
   21135.0     0.83731     0.48762   48.56340027
   21136.0     0.83731     0.48638   40.91410065
   21137.0     0.83731     0.48430   40.26150131
   21138.0     0.83731     0.48186   49.69760132
   21139.0     0.83731     0.47924   47.05110168
   21140.0     0.83732     0.47684   40.88560104
   21141.0     0.83732     0.47411   50.29100037
   21142.0     0.83732     0.47187   32.53079987
   21143.0     0.83733     0.46882   48.80270004
   21144.0     0.83733     0.46649   46.55780029
   21145.0     0.83733     0.46374   44.68399811
   21146.0     0.83734     0.46265   50.76649857
   21147.0     0.83734     0.46306   26.96349907
   21148.0     0.83734     0.46632   43.34579849
   21149.0     0.83734     0.47262   44.43090057
   21150.0     0.83735     0.48134   37.64500046
   21151.0     0.83735     0.49205   51.67229843
   21152.0     0.83735     0.50293   51.72850037
   21153.0     0.83736     0.51323   45.73789978
   21154.0     0.83736     0.52162   50.31919861
   21155.0     0.83736     0.52764   52.09540176
   21156.0     0.83737     0.53115   51.62929916
   21157.0     0.83737     0.53220   50.93130112
   21158.0     0.83737     0.53145   52.46509933
   21159.0     0.83737     0.52946   50.98419952
   21160.0     0.83737     0.52667   47.07659912
   21161.0     0.83737     0.52378   44.93820190
   21162.0     0.83738     0.52013   46.93809891
   21163.0     0.83738     0.51635   52.44990158
   21164.0     0.83738     0.51130   51.53359985
   21165.0     0.83739     0.50587   51.27679825
   21166.0     0.83739     0.49976   44.90370178
   21167.0     0.83739     0.49389   38.45069885
   21168.0     0.83740     0.48884   47.79219818
   21169.0     0.83740     0.48482   47.41419983
   21170.0     0.83740     0.48241   47.93669891
   21171.0     0.83741     0.48113   32.30099869
   21172.0     0.83741     0.48147   51.73300171
   21173.0     0.83741     0.48299   47.71030045
   21174.0     0.83741     0.48624   48.50999832
   21175.0     0.83742     0.49109   38.69910049
   21176.0     0.83742     0.49727   34.69309998
   21177.0     0.83742     0.50463   52.20759964
   21178.0     0.83743     0.51159   52.27849960
   21179.0     0.83743     0.51804   52.30289841
   21180.0     0.83743     0.52232   50.66059875
   21181.0     0.83743     0.52485   51.26620102
   21182.0     0.83743     0.52526   48.14879990
   21183.0     0.83743     0.52426   47.96730042
   21184.0     0.83744     0.52266   49.45000076
   21185.0     0.83744     0.52068   48.89640045
   21186.0     0.83744     0.51959   51.79449844
   21187.0     0.83745     0.51873   45.61199951
   21188.0     0.83745     0.51905   41.11589813
   21189.0     0.83745     0.51921   51.85609818
   21190.0     0.83746     0.51937   50.61830139
   21191.0     0.83746     0.51841   50.77700043
   21192.0     0.83746     0.51602   51.04299927
   21193.0     0.83747     0.51223   46.91820145
   21194.0     0.83747     0.50685   50.68379974
   21195.0     0.83747     0.50097   43.59759903
   21196.0     0.83748     0.49472   51.19189835
   21197.0     0.83748     0.48927   38.48649979
   21198.0     0.83748     0.48465   51.69380188
   21199.0     0.83748     0.48113   37.22090149
   21200.0     0.83748     0.47828   38.44260025
   21201.0     0.83748     0.47536   51.98089981
   21202.0     0.83748     0.47222   48.43249893
   21203.0     0.83749     0.46854   46.77809906
   21204.0     0.83749     0.46556   47.63380051
   21205.0     0.83749     0.46405   39.66709900
   21206.0     0.83750     0.46569   30.84180069
   21207.0     0.83750     0.47063   34.43750000
   21208.0     0.83750     0.47889   48.21409988
   21209.0     0.83751     0.48893   51.37649918
   21210.0     0.83751     0.49935   48.65750122
   21211.0     0.83751     0.50858   48.81100082
   21212.0     0.83752     0.51546   49.43370056
   21213.0     0.83752     0.52016   52.28110123
   21214.0     0.83752     0.52229   49.53919983
   21215.0     0.83753     0.52343   51.73149872
   21216.0     0.83753     0.52329   41.77199936
   21217.0     0.83753     0.52305   49.96469879
   21218.0     0.83754     0.52194   46.41170120
   21219.0     0.83754     0.51970   50.65100098
   21220.0     0.83754     0.51557   51.93489838
   21221.0     0.83754     0.50893   51.61040115
   21222.0     0.83754     0.50030   52.22650146
   21223.0     0.83754     0.49015   51.42539978
   21224.0     0.83754     0.48006   28.97139931
   21225.0     0.83755     0.47116   40.53409958
   21226.0     0.83755     0.46423   49.32239914
   21227.0     0.83755     0.45989   36.37220001
   21228.0     0.83756     0.45754   50.54930115
   21229.0     0.83756     0.45709   45.02600098
   21230.0     0.83756     0.45761   26.77490044
   21231.0     0.83757     0.45817   47.51589966
   21232.0     0.83757     0.45860   45.27420044
   21233.0     0.83757     0.45745   51.05820084
   21234.0     0.83758     0.45612   41.15190125
   21235.0     0.83758     0.45404   43.09519958
   21236.0     0.83758     0.45354   49.18790054
   21237.0     0.83759     0.45496   31.26029968
   21238.0     0.83759     0.45912   26.54560089
   21239.0     0.83759     0.46562   49.39049911
   21240.0     0.83760     0.47278   47.50659943
   21241.0     0.83760     0.47958   48.54639816
   21242.0     0.83760     0.48407   49.19639969
   21243.0     0.83760     0.48636   51.17350006
   21244.0     0.83760     0.48634   45.90399933
   21245.0     0.83760     0.48531   39.50809860
   21246.0     0.83761     0.48423   39.92259979
   21247.0     0.83761     0.48381   50.79970169
   21248.0     0.83761     0.48432   35.44380188
   21249.0     0.83761     0.48492   50.64609909
   21250.0     0.83762     0.48491   45.68759918
   21251.0     0.83762     0.48290   50.41389847
   21252.0     0.83762     0.47848   49.31610107
   21253.0     0.83763     0.47150   41.94369888
   21254.0     0.83763     0.46310   46.33390045
   21255.0     0.83763     0.45482   48.88639832
   21256.0     0.83764     0.44864   42.93439865
   21257.0     0.83764     0.44609   13.92739964
   21258.0     0.83764     0.44742   39.09719849
   21259.0     0.83765     0.45250   48.87760162
   21260.0     0.83765     0.45920   46.62839890
   21261.0     0.83765     0.46657   46.57540131
   21262.0     0.83765     0.47263   48.36249924
   21263.0     0.83765     0.47733   47.19380188
   21264.0     0.83765     0.48052   39.61650085
   21265.0     0.83766     0.48274   47.47549820
   21266.0     0.83766     0.48463   37.89590073
   21267.0     0.83766     0.48632   51.77989960
   21268.0     0.83767     0.48802   46.31669998
   21269.0     0.83767     0.48939   48.82580185
   21270.0     0.83767     0.49002   35.89210129
   21271.0     0.83768     0.48953   49.56110001
   21272.0     0.83768     0.48728   46.47990036
   21273.0     0.83768     0.48358   52.14939880
   21274.0     0.83768     0.47835   44.21179962
   21275.0     0.83769     0.47325   48.16109848
   21276.0     0.83769     0.46867   35.97159958
   21277.0     0.83769     0.46652   40.45420074
   21278.0     0.83770     0.46656   36.31240082
   21279.0     0.83770     0.46914   40.47380066
   21280.0     0.83770     0.47330   52.02310181
   21281.0     0.83771     0.47829   51.24119949
   21282.0     0.83771     0.48371   39.94049835
   21283.0     0.83771     0.48890   48.47439957
   21284.0     0.83771     0.49441   36.44100189
   21285.0     0.83771     0.49943   48.30730057
   21286.0     0.83771     0.50470   50.78779984
   21287.0     0.83772     0.50913   50.15579987
   21288.0     0.83772     0.51344   49.51499939
   21289.0     0.83772     0.51684   44.22499847
   21290.0     0.83773     0.52003   50.00920105
   21291.0     0.83773     0.52255   47.08209991
   21292.0     0.83773     0.52474   50.89390182
   21293.0     0.83774     0.52616   49.52819824
   21294.0     0.83774     0.52697   51.30799866
   21295.0     0.83774     0.52698   49.47470093
   21296.0     0.83775     0.52653   51.16579819
   21297.0     0.83775     0.52580   47.24200058
   21298.0     0.83775     0.52497   44.24720001
   21299.0     0.83775     0.52410   49.20780182
   21300.0     0.83776     0.52279   51.74309921
   21301.0     0.83776     0.52079   50.83499908
   21302.0     0.83776     0.51730   47.86370087
   21303.0     0.83777     0.51261   50.71340179
   21304.0     0.83777     0.50589   50.74459839
   21305.0     0.83777     0.49865   38.67010117
   21306.0     0.83777     0.49048   50.12889862
   21307.0     0.83777     0.48370   48.89490128
   21308.0     0.83777     0.47834   41.88199997
   21309.0     0.83778     0.47597   40.46210098
   21310.0     0.83778     0.47631   27.38010025
   21311.0     0.83778     0.47900   50.38079834
   21312.0     0.83779     0.48307   51.81999969
   21313.0     0.83779     0.48727   49.56190109
   21314.0     0.83779     0.49097   46.76119995
   21315.0     0.83780     0.49370   38.53749847
   21316.0     0.83780     0.49571   48.36230087
   21317.0     0.83780     0.49709   49.59019852
   21318.0     0.83781     0.49812   50.91109848
   21319.0     0.83781     0.49857   34.11899948
   21320.0     0.83781     0.49823   51.79130173
   21321.0     0.83782     0.49686   51.06809998
   21322.0     0.83782     0.49438   50.08779907
   21323.0     0.83782     0.49112   48.17250061
   21324.0     0.83782     0.48762   31.03549957
   21325.0     0.83782     0.48469   50.68790054
   21326.0     0.83782     0.48283   47.40859985
   21327.0     0.83782     0.48245   48.15599823
   21328.0     0.83783     0.48351   27.08930016
   21329.0     0.83783     0.48528   50.27539825
   21330.0     0.83783     0.48767   49.97940063
   21331.0     0.83784     0.48927   51.09339905
   21332.0     0.83784     0.49087   51.18930054
   21333.0     0.83784     0.49117   33.23619843
   21334.0     0.83785     0.49166   43.07189941
   21335.0     0.83785     0.49127   51.13000107
   21336.0     0.83785     0.49105   51.49110031
   21337.0     0.83786     0.49026   44.41090012
   21338.0     0.83786     0.48915   41.70299911
   21339.0     0.83786     0.48765   46.30350113
   21340.0     0.83787     0.48566   48.91210175
   21341.0     0.83787     0.48371   47.99710083
   21342.0     0.83787     0.48184   34.68220139
   21343.0     0.83788     0.48062   49.83440018
   21344.0     0.83788     0.48025   50.53379822
   21345.0     0.83788     0.48068   27.92300034
   21346.0     0.83788     0.48172   48.25049973
   21347.0     0.83788     0.48302   49.69490051
   21348.0     0.83788     0.48393   49.10969925
   21349.0     0.83789     0.48494   48.94340134
   21350.0     0.83789     0.48557   42.71139908
   21351.0     0.83789     0.48718   40.82880020
   21352.0     0.83789     0.48919   49.13790131
   21353.0     0.83790     0.49221   31.11380005
   21354.0     0.83790     0.49476   51.55690002
   21355.0     0.83790     0.49612   51.54890060
   21356.0     0.83791     0.49492   50.94269943
   21357.0     0.83791     0.49084   49.88470078
   21358.0     0.83791     0.48434   49.50180054
   21359.0     0.83792     0.47655   43.92850113
   21360.0     0.83792     0.46923   34.39030075
   21361.0     0.83792     0.46339   37.29719925
   21362.0     0.83793     0.46019   39.07469940
   21363.0     0.83793     0.45928   48.75329971
   21364.0     0.83793     0.46108   50.40380096
   21365.0     0.83794     0.46489   35.90760040
   21366.0     0.83794     0.47097   47.70059967
   21367.0     0.83794     0.47894   25.62829971
   21368.0     0.83794     0.48816   50.71960068
   21369.0     0.83794     0.49823   51.24029922
   21370.0     0.83794     0.50751   50.97409821
   21371.0     0.83795     0.51594   50.91809845
   21372.0     0.83795     0.52225   45.89889908
   21373.0     0.83795     0.52683   48.82799911
   21374.0     0.83796     0.52945   51.10079956
   21375.0     0.83796     0.53018   50.89179993
   21376.0     0.83796     0.52958   49.98500061
   21377.0     0.83796     0.52735   50.82669830
   21378.0     0.83797     0.52454   50.83359909
   21379.0     0.83797     0.52104   50.23920059
   21380.0     0.83797     0.51783   40.24209976
   21381.0     0.83798     0.51491   49.49190140
   21382.0     0.83798     0.51271   48.60889816
   21383.0     0.83798     0.51083   49.61410141
   21384.0     0.83799     0.50929   44.41460037
   21385.0     0.83799     0.50721   48.50920105
   21386.0     0.83799     0.50443   44.67459869
   21387.0     0.83799     0.50013   50.63619995
   21388.0     0.83799     0.49426   44.31909943
   21389.0     0.83799     0.48729   49.91289902
   21390.0     0.83800     0.47994   50.82120132
   21391.0     0.83800     0.47433   50.45190048
   21392.0     0.83800     0.47150   24.84910011
   21393.0     0.83801     0.47311   27.20910072
   21394.0     0.83801     0.47856   49.07030106
   21395.0     0.83801     0.48721   49.11780167
   21396.0     0.83802     0.49674   50.34590149
   21397.0     0.83802     0.50552   50.37160110
   21398.0     0.83802     0.51168   48.91329956
   21399.0     0.83803     0.51464   50.08890152
   21400.0     0.83803     0.51425   49.18009949
   21401.0     0.83803     0.51089   50.81320190
   21402.0     0.83803     0.50573   46.62770081
   21403.0     0.83804     0.49928   45.37239838
   21404.0     0.83804     0.49308   51.22079849
   21405.0     0.83804     0.48714   36.87390137
   21406.0     0.83805     0.48231   38.66070175
   21407.0     0.83805     0.47778   46.34040070
   21408.0     0.83805     0.47343   51.57149887
   21409.0     0.83805     0.46820   49.91159821
   21410.0     0.83805     0.46196   44.58330154
   21411.0     0.83805     0.45417   26.09129906
   21412.0     0.83806     0.44529   47.93399811
   21413.0     0.83806     0.43546   50.11809921
   21414.0     0.83806     0.42569   37.90060043
   21415.0     0.83807     0.41682   44.22949982
   21416.0     0.83807     0.41026   19.70249939
   21417.0     0.83807     0.40691   46.91680145
   21418.0     0.83808     0.40769   28.70330048
   21419.0     0.83808     0.41231   26.98929977
